today,tomorrow_reality,tomorrow_predict
522.24|542.35|524.849875475
542.35|537.73|562.797581961
537.73|542.69|535.058537498
542.69|539.47|546.055185525
539.47|545.25|537.096617358
545.25|540.56|550.262271653
540.56|536.45|536.790844378
536.45|539.07|531.995168296
539.07|542.15|541.447800963
542.15|544.75|545.472371919
544.75|543.79|547.333115402
543.79|548.05|542.949912902
548.05|547.05|551.857340471
547.05|552.49|546.522397475
552.49|554.03|557.350784466
554.03|560.71|555.958423141
560.71|561.28|566.958531998
561.28|568.04|562.2333672
568.04|562.82|574.1603185
562.82|566.11|558.501261214
566.11|559.37|568.386808764
559.37|561.56|553.794496076
561.56|570.18|562.854212581
570.18|570.39|578.819167336
570.39|573.65|571.132964331
573.65|576.2|576.247933035
576.2|574.71|578.805734837
574.71|571.71|573.348978121
571.71|575.91|568.729841678
575.91|577.26|579.610726212
577.26|577.98|578.996005752
577.98|574.04|578.512062311
574.04|577.07|570.426320262
577.07|579.26|579.552265586
579.26|575.82|581.719118172
575.82|572.27|572.674153763
572.27|570.91|568.695606856
570.91|574.71|569.585961204
574.71|570.66|578.254840534
570.66|572.08|567.386193392
572.08|575.72|572.846049916
575.72|568.28|579.361658547
568.28|569.91|561.862784591
569.91|561.22|570.656801531
561.22|558.43|554.085243081
558.43|555.82|555.270415264
555.82|560.32|553.713975775
560.32|567.79|564.31427171
567.79|571.6|575.056312256
571.6|572.34|575.414010123
572.34|579.27|572.927902262
579.27|579.84|585.410441148
579.84|578.02|580.805421901
578.02|579.49|576.091100204
579.49|579.86|580.641356186
579.86|568.28|580.388391975
568.28|568.03|558.453718383
568.03|575.73|566.949207678
575.73|592.48|583.022742839
592.48|591.58|608.287269485
591.58|598.48|591.641303205
598.48|593.96|603.612610385
593.96|591.67|590.664851394
591.67|598.37|589.094805119
598.37|599.07|604.206852198
599.07|601.51|600.216067898
601.51|606.52|603.306463935
606.52|603.85|610.93042181
603.85|605.05|601.847662158
605.05|614.06|605.611799488
614.06|612.12|621.97191123
612.12|610.82|611.070025189
610.82|615.78|609.14416085
615.78|624.75|619.947724483
624.75|622.45|632.824424434
622.45|619.2|620.900199471
619.2|614.81|615.905525706
614.81|611.03|611.127564588
611.03|611.62|607.816770992
611.62|611.89|612.094729426
611.89|604.34|612.342290759
604.34|608.11|598.160161033
608.11|614.5|610.677756376
614.5|618.44|620.468118672
618.44|619.86|621.951644216
619.86|623.37|620.971507492
623.37|621.88|626.155854619
621.88|620.05|620.827297974
620.05|624.65|618.280501111
624.65|627.87|628.404522204
627.87|631.26|630.917607105
631.26|629.84|634.02055176
629.84|623.58|628.741193666
623.58|625.43|618.287099094
625.43|627.02|626.637656827
627.02|625.11|628.756281886
625.11|619.25|623.565635552
619.25|626.46|614.353704805
626.46|628.0|631.998431551
628.0|626.41|630.020007424
626.41|632.27|624.885804975
632.27|620.77|636.80233644
620.77|621.27|612.327302132
621.27|622.2|620.670390449
622.2|630.12|623.504411242
630.12|632.26|636.488894861
632.26|640.3|634.438067198
640.3|647.96|646.499505327
647.96|650.88|654.506121366
650.88|649.46|653.238237853
649.46|661.12|648.128261209
661.12|658.68|670.216418843
658.68|652.26|657.591587589
652.26|658.9|646.618194342
658.9|675.12|663.738792191
675.12|666.69|688.652306097
666.69|664.56|660.99843787
664.56|673.5|661.605452383
673.5|667.76|680.581776757
667.76|660.26|664.162606835
660.26|659.57|653.974846728
659.57|649.87|658.898511248
649.87|649.3|643.146235654
649.3|648.59|648.313751698
648.59|656.11|648.492768693
656.11|657.14|661.795897584
657.14|652.23|658.369079065
652.23|648.38|648.257382507
648.38|636.05|645.207968664
636.05|631.61|627.096577725
631.61|631.94|627.813317955
631.94|627.39|632.465967176
627.39|629.46|624.212362459
629.46|637.34|630.734706013
637.34|648.33|643.635557075
648.33|660.24|657.09126123
660.24|655.71|669.62934767
655.71|659.47|652.540196061
659.47|658.11|661.383038082
658.11|660.51|657.567137702
660.51|660.65|662.002227743
660.65|662.28|660.950036056
662.28|657.68|663.370101833
657.68|659.16|654.410463049
659.16|660.77|659.915322802
660.77|658.5|662.250013158
658.5|667.75|656.889238434
667.75|669.44|674.391598117
669.44|672.67|671.286238351
672.67|674.63|674.640130475
674.63|669.19|676.139814854
669.19|664.55|665.291384931
664.55|663.9|660.865158596
663.9|661.28|663.444547009
661.28|666.07|659.586668513
666.07|666.88|669.434993474
666.88|659.76|667.844381409
659.76|659.72|654.571677938
659.72|656.64|659.234062297
656.64|656.18|654.786697516
656.18|651.31|655.683600051
651.31|657.89|647.962664263
657.89|663.37|662.323138738
663.37|668.48|667.924080074
668.48|671.38|672.165662453
671.38|674.09|673.473183665
674.09|677.04|675.928629575
677.04|684.89|679.148346095
684.89|686.72|690.553347077
686.72|688.55|688.259788303
688.55|685.73|689.524484866
685.73|683.05|683.748933489
683.05|684.2|680.94476546
684.2|687.04|684.996076925
687.04|687.32|689.235642562
687.32|683.95|687.595782149
683.95|674.19|681.464362912
674.19|682.36|667.283179312
682.36|682.45|687.642441099
682.45|685.23|683.434944153
685.23|687.0|686.751065931
687.0|680.95|688.366600947
680.95|682.02|676.809124293
682.02|688.89|682.332109828
688.89|686.39|693.990050123
686.39|684.83|685.006509209
684.83|678.02|683.29897589
678.02|676.18|673.494795175
676.18|673.61|674.640802722
673.61|676.9|672.082627449
676.9|682.25|679.126634994
682.25|675.8|686.266524937
675.8|676.6|671.603588924
676.6|671.4|676.53561919
671.4|667.63|668.255323761
667.63|666.73|664.780526695
666.73|674.14|666.14093137
674.14|676.46|679.315885088
676.46|670.26|678.492083235
670.26|678.17|665.914483585
678.17|679.2|683.159048836
679.2|673.05|680.570099571
673.05|674.26|668.651003606
674.26|674.6|674.721273227
674.6|674.57|675.161420994
674.57|673.25|674.514071636
673.25|674.29|672.357999907
674.29|681.91|674.910697608
681.91|683.16|687.14888701
683.16|678.18|684.351366761
678.18|675.87|674.6436411
675.87|665.29|674.035157602
665.29|658.26|658.529422522
658.26|665.07|653.218095329
665.07|666.54|669.668014345
666.54|665.14|668.155407877
665.14|660.21|664.002711544
660.21|651.49|656.835757418
651.49|653.53|645.605217087
653.53|658.89|654.598542936
658.89|663.07|662.920542603
663.07|659.7|666.075449493
659.7|654.66|657.491123948
654.66|665.14|651.045541089
665.14|665.92|671.86671154
