close_price|predict
[ 0.39683405]|[ 0.38850983]|[ 0.39316444]|[ 0.38857334]|[ 0.38725871]|[ 0.38435242]|[ 0.36804452]|[ 0.3560507]|[ 0.35156485]|[ 0.34500104]|[ 0.40249663]|[ 0.41382179]|[ 0.45360805]|[ 0.48739301]|[ 0.49355248]|[ 0.49680867]|[ 0.50522755]|[ 0.49672369]|[ 0.50224837]|[ 0.49669103]|[ 0.51043468]|[ 0.52083684]|[ 0.53002054]|[ 0.54069852]|[ 0.53229991]|[ 0.53596952]|[ 0.53627618]|[ 0.5468595]|[ 0.5435289]|[ 0.55062376]|[ 0.55612667]|[ 0.60224447]|[ 0.61233877]|[ 0.63433223]|[ 0.64046085]|[ 0.65823368]|[ 0.63985691]|[ 0.6491026]|[ 0.64773535]|[ 0.65387485]|[ 0.66805187]|[ 0.66299504]|[ 0.6594213]|[ 0.66173303]|[ 0.66347166]|[ 0.64622867]|[ 0.64407632]|[ 0.63522256]|[ 0.65367344]|[ 0.66302589]|[ 0.65638769]|[ 0.66637674]|[ 0.65454381]|[ 0.64961188]|[ 0.66490243]|[ 0.6551042]|[ 0.65428826]|[ 0.6451587]|[ 0.64174463]|[ 0.63054649]|[ 0.64523309]|[ 0.64099039]|[ 0.65846594]|[ 0.68258998]|[ 0.68760689]|[ 0.68650274]|[ 0.66751174]|[ 0.65093741]|[ 0.65509483]|[ 0.65416124]|[ 0.68304694]|[ 0.68009861]|[ 0.68596231]|[ 0.6803959]|[ 0.6986765]|[ 0.71369124]|[ 0.73580113]|[ 0.75008521]|[ 0.76672275]|[ 0.76794756]|[ 0.76861047]|[ 0.78702868]|[ 0.79207644]|[ 0.79745262]|[ 0.79922392]|[ 0.80165178]|[ 0.79774991]|[ 0.8447148]|[ 0.82728279]|[ 0.82770709]|[ 0.81975274]|[ 0.81517254]|[ 0.80448398]|[ 0.80486473]|[ 0.81180021]|[ 0.80847113]|[ 0.80164089]|[ 0.81909618]|[ 0.81668859]|[ 0.81360235]|[ 0.81224598]|[ 0.77541713]|[ 0.7743783]|[ 0.77364734]|[ 0.76437866]|[ 0.7572962]|[ 0.78060278]|[ 0.77407164]|[ 0.78478198]|[ 0.77467558]|[ 0.77266114]|[ 0.77870447]|[ 0.77234208]|[ 0.77463355]|[ 0.77357295]|[ 0.77387023]|[ 0.77282989]|[ 0.76362593]|[ 0.74216352]|[ 0.77060314]|[ 0.75300692]|[ 0.73461351]|[ 0.76159001]|[ 0.7567975]|[ 0.79026341]|[ 0.82622189]|[ 0.82296569]|[ 0.82393194]|[ 0.81761128]|[ 0.81342302]|[ 0.81906382]|[ 0.82030406]|[ 0.81930848]|[ 0.82789732]|[ 0.82872414]|[ 0.82307245]|[ 0.81801381]|[ 0.81434571]|[ 0.8108137]|[ 0.82402629]|[ 0.82368728]|[ 0.76595943]|[ 0.77464443]|[ 0.79660402]|[ 0.8105382]|[ 0.81720876]|[ 0.82874592]|[ 0.83966674]|[ 0.83925333]|[ 0.83138608]|[ 0.82816224]|[ 0.84914772]|[ 0.8587648]|[ 0.85531959]|[ 0.84791686]|[ 0.85371704]|[ 0.85508581]|[ 0.86893501]|[ 0.86331416]|[ 0.87768352]|[ 0.88482011]|[ 0.88255012]|[ 0.88632497]|[ 0.90873215]|[ 0.8991553]|[ 0.89031213]|[ 0.88833942]|[ 0.88794778]|[ 0.89023803]|[ 0.87492572]|[ 0.89721495]|[ 0.87126669]|[ 0.88095998]|[ 0.90103335]|[ 0.90086309]|[ 0.87637796]|[ 0.89097958]|[ 0.89007835]|[ 0.89016364]|[ 0.90921996]|[ 0.91246376]|[ 0.9255711]|[ 0.92432935]|[ 0.91581461]|[ 0.92603714]|[ 0.92155129]|[ 0.91664144]|[ 0.90628252]|[ 0.92180684]|[ 0.93691623]|[ 0.95016148]|[ 0.95538887]|[ 0.96480453]|[ 0.97607707]|[ 0.9841784]|[ 0.98570504]|[ 0.99603462]|[ 1.]|[ 0.99487785]|[ 0.98920438]|[ 0.95751007]|[ 0.95972593]|[ 0.98068994]|18169.2695312|18140.8370455
18199.3300781|18176.7920855
18169.6796875|18208.1341835
18161.1894531|18169.0197394
18142.4199219|18155.1021934
18037.0996094|18130.6018462
17959.640625|18002.0748197
17930.6699219|17906.7526212
17888.2792969|17875.9875499
18259.5996094|17836.0581855
