close_price|predict
18169.2695312|18215.2442384
18199.3300781|18121.8536745
18169.6796875|18222.8141054
18161.1894531|18144.7339969
18142.4199219|18151.5409107
18037.0996094|18125.1637831
17959.640625|17940.695574
17930.6699219|17884.6920309
17888.2792969|17901.5965275
18259.5996094|17848.8297618
18332.7402344|18461.4972287
18589.6894531|18481.1783056
18807.8808594|18796.4866525
18847.6601562|19024.2147366
18868.6894531|18925.7918375
18923.0605469|18891.3680933
18868.140625|18964.8910764
18903.8203125|18845.3168178
18867.9296875|18921.8962334
18956.6894531|18854.4047002
19023.8691406|19017.2334445
19083.1796875|19092.6079944
19152.140625|19141.2453043
19097.9003906|19213.6242424
19121.5996094|19069.8425768
19123.5800781|19128.9318079
19191.9296875|19131.1236626
19170.4199219|19245.3891982
19216.2402344|19166.0643827
19251.7792969|19246.3184461
19549.6191406|19285.8715306
19614.8105469|19779.0272919
19756.8496094|19702.5914594
19796.4296875|19867.395914
19911.2109375|19844.0923488
19792.5292969|20003.2089135
19852.2402344|19724.5773712
19843.4101562|19880.9789462
19883.0605469|19854.0138211
19974.6191406|19913.7763142
19941.9609375|20049.3860648
19918.8808594|19931.4524252
19933.8105469|19896.2033673
19945.0390625|19943.9718651
19833.6796875|19958.465668
19819.7792969|19757.5903061
19762.5996094|19795.4384865
19881.7597656|19725.0743302
19942.1601562|19958.0241405
19899.2890625|20001.1698805
19963.8007812|19871.9151227
19887.3808594|19999.5623664
19855.5292969|19845.7957132
19954.2792969|19823.4687436
19891.0|20020.3245503
19885.7304688|19862.2584899
19826.7695312|19870.9027276
19804.7207031|19788.6404264
19732.4003906|19783.3109166
19827.25|19683.191582
19799.8496094|19879.6385813
19912.7109375|19793.8760105
20068.5097656|19979.1327715
20100.9101562|20186.8096579
20093.7792969|20140.2429463
19971.1308594|20090.6475179
19864.0898438|19895.891565
19890.9394531|19786.7137961
19884.9101562|19900.1178335
20071.4609375|19886.3350169
20052.4199219|20183.8952687
20090.2890625|20062.1668797
20054.3398438|20106.9209036
20172.4003906|20040.3518817
20269.3691406|20241.355429
20412.1601562|20347.531812
20504.4101562|20512.4305772
20611.859375|20581.9571017
20619.7695312|20692.4232685
20624.0507812|20643.9360857
20743.0|20631.4970985
20775.5996094|20820.5867182
20810.3203125|20817.4967958
20821.7597656|20835.7645614
20837.4394531|20836.8674177
20812.2402344|20851.4385937
21115.5507812|20802.6242109
21002.9707031|21282.9106209
21005.7109375|20996.7211447
20954.3398438|20985.1063164
20924.7597656|20934.0715932
20855.7304688|20902.8270778
20858.1894531|20814.8884348
20902.9804688|20847.3147196
20881.4804688|20926.8993704
20837.3691406|20876.1972364
20950.0996094|20808.650849
20934.5507812|21001.6811109
20914.6191406|20947.0479582
20905.859375|20899.4068759
20668.0097656|20899.0219348
20661.3007812|20548.2659004
20656.5800781|20615.5751641
20596.7207031|20653.6135053
20550.9804688|20562.4706125
20701.5|20514.5388997
20659.3203125|20765.0185435
20728.4902344|20664.1197031
20663.2207031|20752.0048392
20650.2109375|20645.4138746
20689.2402344|20632.6519218
20648.1503906|20706.5171176
20662.9492188|20635.5320512
20656.0996094|20661.7946588
20658.0195312|20655.759552
20651.3007812|20657.452523
20591.859375|20648.3086318
20453.25|20562.3932394
20636.9199219|20378.0580274
20523.2792969|20689.654772
20404.4902344|20507.012531
20578.7109375|20331.7854108
20547.7597656|20627.5291254
20763.890625|20567.1337892
20996.1191406|20847.7932014
20975.0898438|21140.14443
20981.3300781|21018.2343488
20940.5097656|20985.0709018
20913.4609375|20930.5917256
20949.890625|20897.7412357
20957.9003906|20959.7298433
20951.4707031|20968.5430701
21006.9394531|20950.7680292
21012.2792969|21027.8609562
20975.7792969|21026.3331249
20943.109375|20963.4472196
