look_back|batch_size|percent
7|1|54.40414507772021
7|2|55.181347150259064
7|3|53.8860103626943
7|4|54.40414507772021
7|5|53.8860103626943
7|6|53.10880829015544
7|8|53.626943005181346
7|10|53.8860103626943
