close_price|predict
547.05|546.54803002
552.49|547.945769324
554.03|554.379463364
560.71|556.414343824
561.28|564.107331549
568.04|564.496388513
562.82|572.087555653
566.11|565.053532227
559.37|568.177764717
561.56|559.283682505
570.18|561.397514689
570.39|571.646088289
573.65|571.900284953
576.2|575.643906288
574.71|578.481973015
571.71|576.273391293
575.91|572.162511239
577.26|576.810367585
577.98|578.249076635
574.04|578.909547266
577.07|573.921135361
579.26|577.343297944
575.82|579.941372346
572.27|575.710259597
570.91|571.323534023
574.71|569.686922805
570.66|574.427300314
572.08|569.802773442
575.72|571.665234891
568.28|576.246364458
569.91|567.37152844
561.22|569.333557199
558.43|559.010949241
555.82|555.926080571
560.32|553.328454335
567.79|559.453873141
571.6|569.163553299
572.34|573.960486733
579.27|574.502704065
579.84|582.362322004
578.02|582.269626555
579.49|579.160258203
579.86|580.307709837
568.28|580.358389822
568.03|565.93473654
575.73|565.851875823
592.48|575.895563351
591.58|597.086407633
598.48|595.20085324
593.96|602.55324806
591.67|595.428894501
598.37|591.613492081
599.07|599.518573864
601.51|600.061475892
606.52|602.750888798
603.85|608.561770511
605.05|604.622400689
614.06|605.658408642
612.12|616.536093776
610.82|613.451025922
615.78|611.226260467
624.75|617.024867439
622.45|627.814836736
619.2|624.034067507
614.81|619.209198458
611.03|613.451598577
611.62|609.03065063
611.89|610.401163914
604.34|611.316914275
608.11|602.38067966
614.5|607.700497088
618.44|615.986668458
619.86|620.6109339
623.37|621.663050892
621.88|625.277899501
620.05|622.574294705
624.65|619.820520334
627.87|625.473523498
631.26|629.228747325
629.84|633.004910414
623.58|630.555863304
625.43|622.308010037
627.02|624.899150331
625.11|627.112412887
619.25|624.789673595
626.46|617.641069334
628.0|627.191987062
626.41|628.98414886
632.27|626.677667997
620.77|633.831426156
621.27|618.870833929
622.2|620.077418437
630.12|621.721138048
632.26|631.914251237
640.3|633.989279807
647.96|643.364865451
650.88|651.67750345
649.46|653.666409657
661.12|650.469200976
658.68|664.506921999
652.26|659.832287798
658.9|651.121380556
675.12|659.840006194
666.69|679.953250327
664.56|666.942549059
673.5|664.125832412
667.76|675.505785954
660.26|667.248297141
659.57|658.118256087
649.87|658.287537944
649.3|646.838865778
648.59|647.699317565
656.11|647.656965978
657.14|657.629059157
652.23|658.185157154
648.38|651.523110628
636.05|647.050374732
631.61|632.383355439
631.94|628.795571012
627.39|630.70624754
629.46|625.768465824
637.34|629.262782962
648.33|639.228153667
660.24|651.998763018
655.71|664.970299649
659.47|656.500380654
658.11|660.836824613
660.51|658.276707292
660.65|661.217167258
662.28|660.97172226
657.68|662.855533788
659.16|656.758847334
660.77|659.189121313
658.5|661.162765014
667.75|658.096769068
669.44|669.972592218
672.67|670.703599031
674.63|674.069790792
669.19|675.697749937
664.55|668.244742088
663.9|663.079690952
661.28|663.15475858
666.07|660.302138941
666.88|666.905276675
659.76|667.348337514
659.72|658.208387036
656.64|659.173360846
656.18|655.61025039
651.31|655.681682901
657.89|649.899234765
663.37|658.992974458
668.48|665.033291721
671.38|670.378330877
674.09|672.82772656
677.04|675.354480491
684.89|678.282815106
686.72|687.363981283
688.55|688.055449989
685.73|689.601444745
683.05|685.445138195
684.2|682.373291206
687.04|684.271170135
687.32|687.741136978
683.95|687.619684279
674.19|683.254433274
682.36|671.679627576
682.45|683.553931944
685.23|682.632554624
687.0|686.040799196
680.95|687.679738381
682.02|679.743907504
688.89|681.984184446
686.39|690.461572857
684.83|686.214388416
678.02|684.528342116
676.18|676.316566126
673.61|675.25785115
676.9|672.619429455
682.25|677.334174418
675.8|683.561749933
676.6|674.634005554
671.4|676.58636142
667.63|670.09016082
666.73|666.411249523
674.14|666.099675298
676.46|675.612299821
670.26|677.296005704
678.17|669.136963789
679.2|679.810061629
673.05|679.738554423
674.26|671.911353748
674.6|674.328531351
674.57|674.602409925
673.25|674.564141619
674.29|672.947784967
681.91|674.455063252
683.16|683.669882174
678.18|683.85208612
675.87|677.36738842
665.29|675.253444195
658.26|662.835889225
665.07|656.191246438
666.54|665.920334628
665.14|666.811510611
660.21|664.929242761
651.49|659.130088031
653.53|649.445915928
658.89|653.496978412
663.07|659.839209456
659.7|664.095108216
654.66|659.218924282
665.14|653.616040897
665.92|667.121541157
675.16|666.289697232
674.33|677.239462228
662.66|674.464449818
666.94|660.523482625
664.15|667.548617446
664.37|663.545832286
662.45|664.398316696
663.86|662.06016551
663.5|664.104320495
664.72|663.436679225
664.87|664.96594249
672.01|664.918212924
674.7|673.382853532
675.81|675.285537784
679.8|676.099529805
682.57|680.550703988
681.07|683.09585758
687.16|680.794455919
686.96|688.206406879
685.06|686.873464756
677.94|684.706437883
684.71|676.650623293
683.28|685.904631748
682.31|682.996539249
686.26|682.202864039
687.15|686.923410249
691.36|687.247234316
697.28|692.009932928
703.18|698.117947996
700.35|703.790944295
700.04|699.498221316
701.91|699.777303584
702.04|702.019647064
700.65|701.920801797
703.78|700.360142088
705.9|704.244761093
706.26|706.09919292
711.57|706.1927598
709.35|712.136622009
707.83|708.723945584
710.59|707.534540732
716.55|710.911413758
717.24|717.191972327
716.87|716.96811394
714.47|716.558765063
717.44|713.962869241
710.79|717.827544906
709.52|709.832855034
707.51|709.716655824
712.62|707.528988466
