date|close_price
2015-01-02|17832.9902344
2015-01-05|17501.6503906
2015-01-06|17371.640625
2015-01-07|17584.5195312
2015-01-08|17907.8691406
2015-01-09|17737.3691406
2015-01-12|17640.8398438
2015-01-13|17613.6796875
2015-01-14|17427.0898438
2015-01-15|17320.7109375
2015-01-16|17511.5703125
2015-01-20|17515.2304688
2015-01-21|17554.2792969
2015-01-22|17813.9804688
2015-01-23|17672.5996094
2015-01-26|17678.6992188
2015-01-27|17387.2109375
2015-01-28|17191.3691406
2015-01-29|17416.8496094
2015-01-30|17164.9492188
2015-02-02|17361.0390625
2015-02-03|17666.4003906
2015-02-04|17673.0195312
2015-02-05|17884.8808594
2015-02-06|17824.2890625
2015-02-09|17729.2109375
2015-02-10|17868.7597656
2015-02-11|17862.140625
2015-02-12|17972.3808594
2015-02-13|18019.3496094
2015-02-17|18047.5800781
2015-02-18|18029.8496094
2015-02-19|17985.7695312
2015-02-20|18140.4394531
2015-02-23|18116.8398438
2015-02-24|18209.1894531
2015-02-25|18224.5703125
2015-02-26|18214.4199219
2015-02-27|18132.6992188
2015-03-02|18288.6308594
2015-03-03|18203.3691406
2015-03-04|18096.9003906
2015-03-05|18135.7207031
2015-03-06|17856.7792969
2015-03-09|17995.7207031
2015-03-10|17662.9394531
2015-03-11|17635.390625
2015-03-12|17895.2207031
2015-03-13|17749.3105469
2015-03-16|17977.4199219
2015-03-17|17849.0800781
2015-03-18|18076.1894531
2015-03-19|17959.0292969
2015-03-20|18127.6503906
2015-03-23|18116.0390625
2015-03-24|18011.140625
2015-03-25|17718.5390625
2015-03-26|17678.2304688
2015-03-27|17712.6601562
2015-03-30|17976.3105469
2015-03-31|17776.1191406
2015-04-01|17698.1796875
2015-04-02|17763.2402344
2015-04-06|17880.8496094
2015-04-07|17875.4199219
2015-04-08|17902.5097656
2015-04-09|17958.7304688
2015-04-10|18057.6503906
2015-04-13|17977.0390625
2015-04-14|18036.6992188
2015-04-15|18112.609375
2015-04-16|18105.7695312
2015-04-17|17826.3007812
2015-04-20|18034.9296875
2015-04-21|17949.5898438
2015-04-22|18038.2695312
2015-04-23|18058.6894531
2015-04-24|18080.140625
2015-04-27|18037.9707031
2015-04-28|18110.140625
2015-04-29|18035.5292969
2015-04-30|17840.5195312
2015-05-01|18024.0605469
2015-05-04|18070.4003906
2015-05-05|17928.1992188
2015-05-06|17841.9804688
2015-05-07|17924.0605469
2015-05-08|18191.109375
2015-05-11|18105.1699219
2015-05-12|18068.2304688
2015-05-13|18060.4902344
2015-05-14|18252.2402344
2015-05-15|18272.5605469
2015-05-18|18298.8808594
2015-05-19|18312.390625
2015-05-20|18285.4003906
2015-05-21|18285.7402344
2015-05-22|18232.0195312
2015-05-26|18041.5390625
2015-05-27|18162.9902344
