date|close_price
2015-01-02|4726.81005859
2015-01-05|4652.56982422
2015-01-06|4592.74023438
2015-01-07|4650.47021484
2015-01-08|4736.18994141
2015-01-09|4704.06982422
2015-01-12|4664.70996094
2015-01-13|4661.5
2015-01-14|4639.31982422
2015-01-15|4570.81982422
2015-01-16|4634.37988281
2015-01-20|4654.85009766
2015-01-21|4667.41992188
2015-01-22|4750.39990234
2015-01-23|4757.87988281
2015-01-26|4771.75976562
2015-01-27|4681.5
2015-01-28|4637.99023438
2015-01-29|4683.41015625
2015-01-30|4635.24023438
2015-02-02|4676.68994141
2015-02-03|4727.74023438
2015-02-04|4716.70019531
2015-02-05|4765.10009766
2015-02-06|4744.39990234
2015-02-09|4726.00976562
2015-02-10|4787.64013672
2015-02-11|4801.18017578
2015-02-12|4857.60986328
2015-02-13|4893.83984375
2015-02-17|4899.27001953
2015-02-18|4906.35986328
2015-02-19|4924.70019531
2015-02-20|4955.97021484
2015-02-23|4960.97021484
2015-02-24|4968.12011719
2015-02-25|4967.14013672
2015-02-26|4987.89013672
2015-02-27|4963.52978516
2015-03-02|5008.10009766
2015-03-03|4979.89990234
2015-03-04|4967.14013672
2015-03-05|4982.81005859
2015-03-06|4927.37011719
2015-03-09|4942.43994141
2015-03-10|4859.79003906
2015-03-11|4849.93994141
2015-03-12|4893.29003906
2015-03-13|4871.75976562
2015-03-16|4929.50976562
2015-03-17|4937.43017578
2015-03-18|4982.83007812
2015-03-19|4992.37988281
2015-03-20|5026.41992188
2015-03-23|5010.97021484
2015-03-24|4994.72998047
2015-03-25|4876.52001953
2015-03-26|4863.35986328
2015-03-27|4891.22021484
2015-03-30|4947.43994141
2015-03-31|4900.87988281
2015-04-01|4880.22998047
2015-04-02|4886.93994141
2015-04-06|4917.31982422
2015-04-07|4910.22998047
2015-04-08|4950.81982422
2015-04-09|4974.56005859
2015-04-10|4995.97998047
2015-04-13|4988.25
2015-04-14|4977.29003906
2015-04-15|5011.02001953
2015-04-16|5007.79003906
2015-04-17|4931.81005859
2015-04-20|4994.60009766
2015-04-21|5014.10009766
2015-04-22|5035.16992188
2015-04-23|5056.06005859
2015-04-24|5092.08007812
2015-04-27|5060.25
2015-04-28|5055.41992188
2015-04-29|5023.64013672
2015-04-30|4941.41992188
2015-05-01|5005.39013672
2015-05-04|5016.93017578
2015-05-05|4939.33007812
2015-05-06|4919.64013672
2015-05-07|4945.54003906
2015-05-08|5003.54980469
2015-05-11|4993.56982422
2015-05-12|4976.18994141
2015-05-13|4981.68994141
2015-05-14|5050.79980469
2015-05-15|5048.29003906
2015-05-18|5078.43994141
2015-05-19|5070.02978516
2015-05-20|5071.74023438
2015-05-21|5090.79003906
