today,tomorrow_reality,tomorrow_predict
522.24|542.35|524.285934592
542.35|537.73|562.50205453
537.73|542.69|535.303907802
542.69|539.47|546.046346717
539.47|545.25|537.16177556
545.25|540.56|550.165729456
540.56|536.45|536.90420521
536.45|539.07|532.093851726
539.07|542.15|541.329136846
542.15|544.75|545.395163059
544.75|543.79|547.314031045
543.79|548.05|543.019316223
548.05|547.05|551.767060133
547.05|552.49|546.56540886
552.49|554.03|557.267214154
554.03|560.71|555.949995151
560.71|561.28|566.855217531
561.28|568.04|562.306306044
568.04|562.82|574.049435024
562.82|566.11|558.725082254
566.11|559.37|568.313894818
559.37|561.56|553.96650427
561.56|570.18|562.777290049
570.18|570.39|578.621912518
570.39|573.65|571.181577778
573.65|576.2|576.233243184
576.2|574.71|578.774674517
574.71|571.71|573.456388319
571.71|575.91|568.818229764
575.91|577.26|579.482613285
577.26|577.98|578.964111347
577.98|574.04|578.534893825
574.04|577.07|570.542183348
577.07|579.26|579.428908186
579.26|575.82|581.663545719
575.82|572.27|572.850531565
572.27|570.91|568.780285132
570.91|574.71|569.563777039
574.71|570.66|578.135180495
570.66|572.08|567.537710489
572.08|575.72|572.808117733
575.72|568.28|579.266373701
568.28|569.91|562.199306664
569.91|561.22|570.507799138
561.22|558.43|554.329343585
558.43|555.82|555.287059612
555.82|560.32|553.710888417
560.32|567.79|564.088321886
567.79|571.6|574.826341397
571.6|572.34|575.395112501
572.34|579.27|572.980735929
579.27|579.84|585.260405486
579.84|578.02|580.860894761
578.02|579.49|576.223445801
579.49|579.86|580.553204632
579.86|568.28|580.378955613
568.28|568.03|558.819184443
568.03|575.73|566.79003443
575.73|592.48|582.608202718
592.48|591.58|607.785723121
591.58|598.48|591.827391248
598.48|593.96|603.537069695
593.96|591.67|590.847876976
591.67|598.37|589.176420934
598.37|599.07|603.910216804
599.07|601.51|600.278512213
601.51|606.52|603.282636499
606.52|603.85|610.813425863
603.85|605.05|602.012736244
605.05|614.06|605.604081092
614.06|612.12|621.747032022
612.12|610.82|611.251133621
610.82|615.78|609.236258745
615.78|624.75|619.807473755
624.75|622.45|632.609579141
622.45|619.2|621.053870249
619.2|614.81|616.042415197
614.81|611.03|611.202682011
611.03|611.62|607.854516439
611.62|611.89|611.961026886
611.89|604.34|612.309624515
604.34|608.11|598.449575992
608.11|614.5|610.522043958
614.5|618.44|620.253049297
618.44|619.86|621.961653233
619.86|623.37|621.03992734
623.37|621.88|626.120773263
621.88|620.05|620.89917865
620.05|624.65|618.347451973
624.65|627.87|628.242884049
627.87|631.26|630.870748971
631.26|629.84|634.004841089
629.84|623.58|628.848305087
623.58|625.43|618.52721591
625.43|627.02|626.438024244
627.02|625.11|628.675263624
625.11|619.25|623.686913965
619.25|626.46|614.565861108
626.46|628.0|631.673163397
628.0|626.41|630.017418027
626.41|632.27|624.994659259
632.27|620.77|636.648267293
