close_price|predict
540.56|544.300594888
536.45|541.552086455
539.07|536.608067777
542.15|538.763305422
544.75|542.519836397
543.79|545.256879277
548.05|544.235025867
547.05|548.747860076
552.49|547.728235042
554.03|553.898383199
560.71|555.359488046
561.28|562.553307171
568.04|562.859354029
562.82|570.203706777
566.11|563.893071361
559.37|567.341725471
561.56|559.414459524
570.18|561.70313828
570.39|571.108526893
573.65|571.291577373
576.2|574.527664362
574.71|577.44152076
571.71|575.488417952
575.91|572.214946537
577.26|576.66828685
577.98|577.807783557
574.04|578.524411745
577.07|573.960063466
579.26|577.182680609
575.82|579.686976497
572.27|575.938089224
570.91|571.78744698
574.71|570.258308206
570.66|574.540200531
572.08|570.274877859
575.72|571.750075004
568.28|575.790157447
569.91|567.711747874
561.22|569.609464965
558.43|560.090503887
555.82|556.918591627
560.32|554.360553293
567.79|559.543543476
571.6|567.934249318
572.34|572.495609831
579.27|573.159267412
579.84|580.94463936
578.02|581.457962502
579.49|579.233881743
579.86|580.455542022
568.28|580.483763964
568.03|567.51622347
575.73|567.149910877
592.48|575.576681547
591.58|594.004203055
598.48|593.083000021
593.96|600.209918079
591.67|595.092870388
598.37|592.622186871
599.07|599.645031071
601.51|600.085900881
606.52|602.110535793
603.85|607.444893684
605.05|604.327956324
614.06|605.588843484
612.12|615.18196341
610.82|612.916315353
615.78|611.330857184
624.75|616.429281132
622.45|625.770158892
619.2|623.380618126
614.81|619.704868882
611.03|614.708701234
611.62|610.671033902
611.89|611.316391416
604.34|611.564824181
608.11|603.404288383
614.5|607.475319104
618.44|614.509964981
619.86|618.889432774
623.37|620.459404354
621.88|624.050375731
620.05|622.420872908
624.65|620.520902543
627.87|625.149749227
631.26|628.396978095
629.84|631.829000306
623.58|630.283976574
625.43|623.5675776
627.02|625.400721593
625.11|627.141344423
619.25|625.077768958
626.46|618.854127336
628.0|626.273398323
626.41|628.086150811
632.27|626.561792462
620.77|632.552687092
621.27|620.646413624
622.2|620.967722988
630.12|622.104144785
632.26|630.238687017
640.3|632.573327577
647.96|640.856660569
650.88|648.658440332
649.46|651.822484808
661.12|650.245392385
658.68|661.876268497
652.26|659.390496759
658.9|652.679401071
675.12|659.102824664
666.69|675.432510986
664.56|667.194094081
673.5|664.812520692
667.76|673.582535911
660.26|668.012692242
659.57|660.388485386
649.87|659.447961464
649.3|649.530793388
648.59|648.859168429
656.11|648.216923172
657.14|655.759464417
652.23|657.073459122
648.38|652.243610463
636.05|648.25275147
631.61|635.850234923
631.94|631.079170566
627.39|631.392836227
629.46|626.780770831
637.34|628.851890407
648.33|637.040336921
660.24|648.362477186
655.71|660.606193955
659.47|656.319272223
658.11|659.845608256
660.51|658.540776033
660.65|660.809436755
662.28|660.893940744
657.68|662.399625554
659.16|657.751582472
660.77|659.139449699
658.5|660.75057776
667.75|658.544635231
669.44|667.658641939
672.67|669.553682489
674.63|672.764709589
669.19|674.786531022
664.55|669.407979088
663.9|664.646674767
661.28|663.892413173
666.07|661.225259125
666.88|665.91276562
659.76|666.83132946
659.72|659.800717068
656.64|659.610520847
656.18|656.599300616
651.31|656.07771132
657.89|651.272885203
663.37|657.650322094
668.48|663.260351219
671.38|668.49347363
674.09|671.468268011
677.04|674.204763134
684.89|677.152792108
686.72|684.944438365
688.55|686.871423116
685.73|688.667195132
683.05|685.891983538
684.2|683.161837418
687.04|684.208576431
687.32|687.01657876
683.95|687.330244422
674.19|684.015666323
682.36|674.340108945
682.45|682.134120517
685.23|682.440217171
687.0|685.177334745
680.95|686.974899421
682.02|681.078144326
688.89|681.983736281
686.39|688.783145361
684.83|686.470788558
678.02|684.879155672
676.18|678.154117074
673.61|676.164887192
676.9|673.618140125
682.25|676.780192757
675.8|682.100433452
676.6|675.93585001
671.4|676.552624559
667.63|671.502801609
666.73|667.676668129
674.14|666.699319987
676.46|673.928170671
670.26|676.392480288
678.17|670.418242455
679.2|677.97763968
673.05|679.206159372
674.26|673.236950946
674.6|674.245272264
674.57|674.587894361
673.25|674.563793046
674.29|673.290531554
681.91|674.249977996
683.16|681.725593276
678.18|683.16258436
675.87|678.33159039
665.29|675.936123888
658.26|665.559686341
665.07|658.399355097
666.54|664.820712152
665.14|666.44887048
660.21|665.136768026
651.49|660.309483867
653.53|651.681263056
658.89|653.409984617
663.07|658.715311379
659.7|662.943672893
654.66|659.795637865
665.14|654.793843257
665.92|664.838165686
675.16|665.931513853
674.33|674.946799784
662.66|674.391573219
666.94|663.028774436
664.15|666.822017589
664.37|664.24397367
662.45|664.3573594
663.86|662.498819394
663.5|663.795211177
664.72|663.49133045
664.87|664.686212873
672.01|664.862864554
674.7|671.813429708
675.81|674.640254965
679.8|675.802894411
682.57|679.713133512
681.07|682.519368079
687.16|681.134538414
686.96|687.021508574
685.06|686.9802774
677.94|685.125173326
684.71|678.149336648
683.28|684.527147009
682.31|683.315931463
686.26|682.339280467
687.15|686.151197159
691.36|687.125009778
697.28|691.254152553
703.18|697.141745164
700.35|703.046866004
700.04|700.429333775
701.91|700.061166277
702.04|701.872947741
700.65|702.043175724
703.78|700.68914495
705.9|703.708232965
706.26|705.849266272
711.57|706.253511047
709.35|711.455137422
707.83|709.401570973
710.59|707.870041986
716.55|710.531693563
717.24|716.423518844
716.87|717.225186329
714.47|716.88144382
717.44|714.524594197
710.79|717.380251398
709.52|710.940942848
707.51|709.553399296
712.62|707.555156319
716.29|712.504017668
716.54|716.206084154
716.6|716.532871089
715.8|716.599000316
712.21|715.819043932
710.17|712.292882185
714.71|710.220119338
713.14|714.610293293
714.92|713.171409957
710.54|714.881258795
715.07|710.639228251
716.18|714.972111788
712.94|716.153051302
719.56|713.01338202
722.14|719.421717393
723.52|722.083144889
719.26|723.491328926
720.47|719.351728969
723.86|720.448288984
722.31|723.7907778
722.38|722.340814831
724.14|722.380054162
723.22|724.104418564
727.95|723.237642672
729.87|727.858995042
731.33|729.830970573
725.58|731.302047091
724.35|725.694881241
718.45|724.379492245
710.83|718.578544855
714.93|711.011578622
716.77|714.84169579
712.66|716.724785275
712.41|712.751703491
709.39|712.417721019
707.58|709.460654051
710.04|707.624845967
716.53|709.982890697
717.73|716.383183999
719.54|717.698697486
722.02|719.500494831
720.0|721.967169762
718.86|720.042376039
722.11|718.887131314
724.31|722.043009229
724.99|724.262695482
725.37|724.974829571
725.35|725.362093875
725.03|725.350366893
727.2|725.036825721
726.99|727.157293236
733.82|726.992866499
744.1|733.694202151
740.93|743.929990602
742.74|740.976782832
741.91|742.71257544
743.41|741.923157797
746.25|743.386416326
738.21|746.204975429
737.82|738.349042401
741.8|737.832308226
738.81|741.733683619
743.49|738.859303083
751.31|743.41499929
753.46|751.192852025
750.13|753.42491261
749.72|750.178206601
751.09|749.728348594
756.89|751.070254016
760.77|756.811993837
760.57|760.718747211
761.24|760.570205431
766.83|761.231846271
767.99|766.768475938
767.41|767.975035548
766.3|767.415601213
769.01|766.312542806
772.52|768.982311149
767.51|772.485168319
769.04|767.562375231
771.75|769.026330905
776.47|771.72278996
778.88|776.427824683
775.54|778.858621521
778.32|775.568792086
782.65|778.298315754
775.73|782.617779241
766.56|775.790061076
769.36|766.665597186
774.17|769.335066752
778.3|774.123634441
777.6|778.263259296
768.91|777.604332345
767.49|769.003275309
771.3|767.509989729
768.41|771.262026606
761.86|768.43953361
759.74|761.942785254
767.27|759.771002853
773.88|767.186613827
771.5|773.812782259
777.09|771.521115737
783.55|777.041063709
786.81|783.500664172
