today,tomorrow_reality,tomorrow_predict
13165.1904297|13169.4296875|13226.441112
13207.9501953|13172.1396484|13134.8934593
13169.4296875|13164.7802734|13173.3902345
13172.1396484|13250.1103516|13158.0364421
13164.7802734|13275.2001953|13329.1182196
13250.1103516|13271.6396484|13301.9741893
13275.2001953|13203.5800781|13269.2686771
13271.6396484|13172.7597656|13140.0953403
13203.5800781|13057.4599609|13141.7972784
13172.7597656|13157.9697266|12949.2017571
13057.4599609|13124.6699219|13247.8561928
13157.9697266|13102.9902344|13097.6572347
13124.6699219|13107.4804688|13081.5660656
13102.9902344|13000.7099609|13110.7820205
13107.4804688|13090.8398438|12901.7448165
13000.7099609|13035.9404297|13171.3832198
13090.8398438|13047.4804688|12987.6660774
13035.9404297|13292.0|13056.4329446
13047.4804688|13306.6396484|13522.8963996
13292.0|13254.2900391|13328.1964987
13306.6396484|13323.3603516|13206.2684071
13254.2900391|13333.3496094|13385.2159687
13323.3603516|13539.8603516|13345.3963293
13333.3496094|13593.3701172|13731.8946577
13539.8603516|13553.0996094|13650.5742119
13593.3701172|13564.6396484|13517.4984907
13553.0996094|13577.9599609|13574.1064318
13564.6396484|13596.9296875|13590.6792325
13577.9599609|13579.4697266|13614.9049128
13596.9296875|13558.9199219|13564.0298158
13579.4697266|13457.5498047|13539.3095219
13558.9199219|13413.5097656|13363.133614
13457.5498047|13485.9697266|13369.127396
13413.5097656|13437.1298828|13551.0569192
13485.9697266|13515.1103516|13395.170554
13437.1298828|13482.3603516|13584.9165298
13515.1103516|13494.6103516|13455.3887848
13482.3603516|13575.3603516|13504.8306707
13494.6103516|13610.1503906|13650.9130417
13575.3603516|13583.6503906|13645.1724084
13610.1503906|13473.5302734|13560.7713378
13583.6503906|13344.9697266|13371.7562477
13473.5302734|13326.3896484|13222.7425448
13344.9697266|13328.8496094|13304.6341978
13326.3896484|13424.2304688|13330.5812892
13328.8496094|13551.7802734|13513.1430351
13424.2304688|13557.0|13673.306964
13551.7802734|13548.9404297|13566.4314828
13557.0|13343.5097656|13541.7864845
13548.9404297|13345.8896484|13155.0363056
13343.5097656|13102.5302734|13341.1629043
13345.8896484|13077.3398438|12880.5530259
13102.5302734|13103.6796875|13045.5254817
13077.3398438|13107.2099609|13126.9212229
13103.6796875|13096.4599609|13111.5375719
13107.2099609|13232.6201172|13086.6095663
13096.4599609|13093.1601562|13358.6288655
13232.6201172|13112.4404297|12969.0226502
13093.1601562|13245.6796875|13125.6632687
13112.4404297|12932.7304688|13369.8193357
13245.6796875|12811.3203125|12649.530832
12932.7304688|12815.3896484|12688.6650227
12811.3203125|12815.0800781|12815.1420015
12815.3896484|12756.1796875|12814.9498681
12815.0800781|12570.9501953|12702.0832013
12756.1796875|12542.3798828|12398.9681559
12570.9501953|12588.3095703|12507.9843663
12542.3798828|12795.9599609|12629.4061605
12588.3095703|12788.5097656|12989.9638885
12795.9599609|12836.8896484|12790.6540851
12788.5097656|13009.5302734|12881.2099143
12836.8896484|12967.3701172|13171.3183099
13009.5302734|12878.1298828|12935.3967153
12967.3701172|12985.1103516|12794.500647
12878.1298828|13021.8203125|13080.3873014
12985.1103516|13025.5800781|13059.2824901
13021.8203125|12965.5996094|13030.3560334
13025.5800781|12951.7802734|12911.0554954
12965.5996094|13034.4902344|12936.6988083
12951.7802734|13074.0400391|13110.0615204
13034.4902344|13155.1298828|13113.2563866
13074.0400391|13169.8798828|13231.0198578
13155.1298828|13248.4404297|13186.7149429
13169.8798828|13245.4501953|13320.9330787
13248.4404297|13170.7197266|13245.2974437
13245.4501953|13135.0097656|13101.9672534
13170.7197266|13235.3896484|13099.6369872
13135.0097656|13350.9599609|13326.8087246
13235.3896484|13251.9697266|13460.5023883
13350.9599609|13311.7197266|13167.0446408
13251.9697266|13190.8398438|13362.4871112
13311.7197266|13138.9296875|13082.0827485
13190.8398438|13114.5898438|13087.4079584
13138.9296875|13096.3095703|13090.3561669
13114.5898438|12938.1103516|13078.7048363
13096.3095703|13104.1396484|12794.0813289
12938.1103516|13412.5498047|13250.0436571
13104.1396484|13391.3603516|13702.2048603
13412.5498047|13435.2099609|13384.7161623
13391.3603516|13384.2900391|13474.1360678
13435.2099609|13328.8496094|13339.4713518
13384.2900391|13390.5097656|13276.7553873
13328.8496094|13471.2197266|13444.8201517
13390.5097656|13488.4296875|13546.6300627
13471.2197266|13507.3203125|13507.0648702
13488.4296875|13534.8896484|13525.0423216
13507.3203125|13511.2304688|13560.5493459
13534.8896484|13596.0195312|13491.0282254
13511.2304688|13649.7001953|13671.4855917
13596.0195312|13712.2099609|13701.2338079
13649.7001953|13779.3300781|13770.6718438
13712.2099609|13825.3300781|13842.1181925
13779.3300781|13895.9804688|13869.1440867
13825.3300781|13881.9296875|13961.4472909
13895.9804688|13954.4199219|13871.3627078
13881.9296875|13910.4199219|14019.5001268
13954.4199219|13860.5800781|13872.6673972
13910.4199219|14009.7900391|13814.3237648
13860.5800781|13880.0800781|14142.5758258
14009.7900391|13979.2998047|13767.408173
13880.0800781|13986.5195312|14063.0442974
13979.2998047|13944.0498047|13996.488262
13986.5195312|13992.9697266|13906.0375869
13944.0498047|13971.2402344|14035.9210383
13992.9697266|14018.7001953|13953.3153761
13971.2402344|13982.9101562|14060.2388907
