today,tomorrow_reality,tomorrow_predict
16014.3798828|15914.7402344|16118.1014463
15914.7402344|15660.1796875|15816.6896372
15660.1796875|15973.8398438|15408.0959721
15973.8398438|16196.4101562|16285.7014557
16196.4101562|16453.8300781|16416.6143783
16453.8300781|16413.4296875|16708.5636193
16413.4296875|16391.9902344|16373.2350789
16391.9902344|16620.6601562|16370.7892732
16620.6601562|16431.7792969|16844.9159933
16431.7792969|16484.9902344|16248.360077
16484.9902344|16697.2890625|16536.6146453
16697.2890625|16639.9707031|16906.6193631
16639.9707031|16516.5|16582.4981694
16516.5|16865.0800781|16394.9760075
16865.0800781|16899.3203125|17210.5289059
16899.3203125|16943.9003906|16931.3941813
16943.9003906|17006.7695312|16987.5321745
17006.7695312|17073.9492188|17068.1866445
17073.9492188|16964.0996094|17139.6213095
16964.0996094|17000.359375|16856.33235
17000.359375|16995.1308594|17036.5820045
16995.1308594|17213.3105469|16989.9740857
17213.3105469|17229.1308594|17426.1531685
17229.1308594|17251.5292969|17245.5335274
17251.5292969|17325.7597656|17273.3513227
17325.7597656|17481.4902344|17398.3275841
17481.4902344|17602.3007812|17633.4442957
17602.3007812|17623.8691406|17719.8445917
17623.8691406|17582.5703125|17645.2085695
17582.5703125|17502.5898438|17542.3198556
17502.5898438|17515.7304688|17424.801744
17515.7304688|17535.390625|17528.2824364
17535.390625|17633.109375|17554.4567124
17633.109375|17716.6601562|17728.2426372
17716.6601562|17685.0898438|17797.6534108
17685.0898438|17792.75|17654.7659061
17792.75|17737.0|17896.4865529
17737.0|17603.3203125|17683.7157304
17603.3203125|17716.0507812|17474.2695939
17716.0507812|17541.9609375|17825.719162
17541.9609375|17576.9609375|17374.0850272
17576.9609375|17556.4101562|17609.8806966
17556.4101562|17721.25|17536.4039655
17721.25|17908.2792969|17881.2379146
17908.2792969|17926.4296875|18089.3053644
17926.4296875|17897.4609375|17943.226888
17897.4609375|18004.1601562|17869.6748615
18004.1601562|18053.5996094|18106.4000408
18053.5996094|18096.2695312|18101.2786482
18096.2695312|17982.5195312|18137.3296176
17982.5195312|18003.75|17872.1946645
18003.75|17977.2402344|18024.8952509
17977.2402344|17990.3203125|17951.811874
17990.3203125|18041.5507812|18002.7843358
18041.5507812|17830.7597656|18091.1163511
17830.7597656|17773.640625|17626.5223018
17773.640625|17891.1601562|17719.3019448
17891.1601562|17750.9101562|18005.0574812
17750.9101562|17651.2597656|17616.2496579
17651.2597656|17660.7109375|17554.8487683
17660.7109375|17740.6308594|17669.6744165
17740.6308594|17705.9101562|17818.2233644
17705.9101562|17928.3496094|17671.8463024
17928.3496094|17711.1191406|18141.6201633
17711.1191406|17720.5|17500.6139339
17720.5|17535.3203125|17730.7157051
17535.3203125|17710.7109375|17355.670083
17710.7109375|17529.9804688|17878.2481637
17529.9804688|17526.6191406|17355.2377829
17526.6191406|17435.4003906|17523.235041
17435.4003906|17500.9394531|17347.7874223
17500.9394531|17492.9296875|17563.6765174
17492.9296875|17706.0507812|17484.9732397
