date, close_price
21/06/2016,628.00
20/06/2016,626.46
17/06/2016,619.25
16/06/2016,625.11
15/06/2016,627.02
14/06/2016,625.43
13/06/2016,623.58
10/06/2016,629.84
09/06/2016,631.26
08/06/2016,627.87
07/06/2016,624.65
06/06/2016,620.05
03/06/2016,621.88
02/06/2016,623.37
01/06/2016,619.86
31/05/2016,618.44
30/05/2016,614.50
27/05/2016,608.11
26/05/2016,604.34
25/05/2016,611.89
24/05/2016,611.62
23/05/2016,611.03
20/05/2016,614.81
19/05/2016,619.20
18/05/2016,622.45
17/05/2016,624.75
16/05/2016,615.78
13/05/2016,610.82
12/05/2016,612.12
11/05/2016,614.06
10/05/2016,605.05
09/05/2016,603.85
06/05/2016,606.52
05/05/2016,601.51
04/05/2016,599.07
29/04/2016,598.37
28/04/2016,591.67
27/04/2016,593.96
26/04/2016,598.48
25/04/2016,591.58
22/04/2016,592.48
21/04/2016,575.73
20/04/2016,568.03
19/04/2016,568.28
15/04/2016,579.86
14/04/2016,579.49
13/04/2016,578.02
12/04/2016,579.84
11/04/2016,579.27
08/04/2016,572.34
07/04/2016,571.60
06/04/2016,567.79
05/04/2016,560.32
04/04/2016,555.82
01/04/2016,558.43
31/03/2016,561.22
30/03/2016,569.91
29/03/2016,568.28
28/03/2016,575.72
25/03/2016,572.08
24/03/2016,570.66
23/03/2016,574.71
22/03/2016,570.91
21/03/2016,572.27
18/03/2016,575.82
17/03/2016,579.26
16/03/2016,577.07
15/03/2016,574.04
14/03/2016,577.98
11/03/2016,577.26
10/03/2016,575.91
09/03/2016,571.71
08/03/2016,574.71
07/03/2016,576.20
04/03/2016,573.65
03/03/2016,570.39
02/03/2016,570.18
01/03/2016,561.56
29/02/2016,559.37
26/02/2016,566.11
25/02/2016,562.82
24/02/2016,568.04
23/02/2016,561.28
22/02/2016,560.71
19/02/2016,554.03
18/02/2016,552.49
17/02/2016,547.05
16/02/2016,548.05
15/02/2016,543.79
05/02/2016,544.75
04/02/2016,542.15
03/02/2016,539.07
02/02/2016,536.45
01/02/2016,540.56
29/01/2016,545.25
28/01/2016,539.47
27/01/2016,542.69
26/01/2016,537.73
25/01/2016,542.35
22/01/2016,522.24
21/01/2016,521.88
20/01/2016,529.44
19/01/2016,535.77
18/01/2016,526.37
15/01/2016,543.04
14/01/2016,553.03
13/01/2016,560.37
12/01/2016,564.26
11/01/2016,557.87
08/01/2016,560.05
07/01/2016,565.36
06/01/2016,574.57
05/01/2016,569.94
04/01/2016,574.41
31/12/2015,579.03
30/12/2015,579.45
29/12/2015,576.29
28/12/2015,569.90
25/12/2015,567.67
24/12/2015,566.17
23/12/2015,564.27
22/12/2015,566.35
21/12/2015,566.90
18/12/2015,568.18
17/12/2015,577.11
16/12/2015,572.55
15/12/2015,568.00
14/12/2015,562.22
11/12/2015,563.43
10/12/2015,561.04
09/12/2015,565.20
08/12/2015,574.15
07/12/2015,563.62
04/12/2015,571.62
03/12/2015,574.38
02/12/2015,574.42
01/12/2015,570.41
30/11/2015,573.20
27/11/2015,582.86
26/11/2015,590.40
25/11/2015,595.70
24/11/2015,593.83
23/11/2015,599.99
20/11/2015,604.46
19/11/2015,601.90
18/11/2015,603.34
17/11/2015,605.05
16/11/2015,609.21
13/11/2015,611.27
12/11/2015,605.58
11/11/2015,603.53
10/11/2015,605.27
09/11/2015,610.66
06/11/2015,612.36
05/11/2015,615.18
04/11/2015,610.60
03/11/2015,611.71
02/11/2015,602.76
30/10/2015,607.37
29/10/2015,605.20
28/10/2015,596.24
27/10/2015,598.44
26/10/2015,598.61
23/10/2015,601.74
22/10/2015,595.08
21/10/2015,590.24
20/10/2015,590.45
19/10/2015,594.61
16/10/2015,593.02
15/10/2015,592.40
14/10/2015,589.98
13/10/2015,590.84
12/10/2015,592.10
09/10/2015,588.02
08/10/2015,586.78
07/10/2015,579.57
06/10/2015,581.29
05/10/2015,570.00
02/10/2015,562.31
01/10/2015,563.54
30/09/2015,562.64
29/09/2015,561.19
28/09/2015,564.88
25/09/2015,570.38
24/09/2015,570.25
23/09/2015,572.72
22/09/2015,573.20
21/09/2015,572.12
18/09/2015,566.25
17/09/2015,562.48
16/09/2015,564.13
15/09/2015,563.27
14/09/2015,562.17
11/09/2015,566.74
10/09/2015,572.07
09/09/2015,572.34
08/09/2015,566.72
07/09/2015,554.93
04/09/2015,556.81
03/09/2015,554.30
01/09/2015,562.31
31/08/2015,564.75
28/08/2015,570.87
27/08/2015,555.81
26/08/2015,545.89
25/08/2015,529.98
24/08/2015,526.93
21/08/2015,556.30
20/08/2015,566.69
19/08/2015,577.82
18/08/2015,580.22
17/08/2015,573.15
14/08/2015,589.03
13/08/2015,594.26
12/08/2015,604.24
11/08/2015,613.05
10/08/2015,614.53
07/08/2015,603.76
06/08/2015,601.04
05/08/2015,607.08
04/08/2015,600.76
03/08/2015,609.47
31/07/2015,621.06
30/07/2015,626.57
29/07/2015,624.70
28/07/2015,631.47
27/07/2015,635.46
24/07/2015,631.26
23/07/2015,632.01
22/07/2015,629.85
21/07/2015,616.61
20/07/2015,620.54
17/07/2015,628.63
16/07/2015,626.90
15/07/2015,630.89
14/07/2015,638.69
13/07/2015,634.06
10/07/2015,627.28
09/07/2015,622.10
08/07/2015,623.17
07/07/2015,630.27
06/07/2015,625.22
03/07/2015,616.43
02/07/2015,605.70
01/07/2015,591.50
30/06/2015,593.05
29/06/2015,591.75
26/06/2015,581.75
25/06/2015,587.99
24/06/2015,590.02
23/06/2015,593.07
22/06/2015,594.08
19/06/2015,584.70
18/06/2015,580.35
17/06/2015,578.87
16/06/2015,580.35
15/06/2015,586.48
12/06/2015,582.73
11/06/2015,581.05
10/06/2015,574.10
09/06/2015,574.47
08/06/2015,579.83
05/06/2015,578.07
04/06/2015,568.99
03/06/2015,567.90
02/06/2015,570.31
01/06/2015,574.98
29/05/2015,569.56
28/05/2015,572.97
27/05/2015,566.48
26/05/2015,567.20
25/05/2015,563.00
22/05/2015,561.82
21/05/2015,552.56
20/05/2015,550.10
19/05/2015,536.82
18/05/2015,528.95
15/05/2015,537.44
14/05/2015,543.69
13/05/2015,542.82
12/05/2015,544.41
11/05/2015,551.67
08/05/2015,554.51
07/05/2015,552.98
06/05/2015,549.30
05/05/2015,552.65
04/05/2015,545.08
27/04/2015,562.40
24/04/2015,565.77
23/04/2015,561.25
22/04/2015,562.51
21/04/2015,562.24
20/04/2015,565.04
17/04/2015,568.32
16/04/2015,568.28
15/04/2015,564.50
14/04/2015,558.67
13/04/2015,559.54
10/04/2015,554.03
09/04/2015,550.52
08/04/2015,547.72
07/04/2015,548.11
06/04/2015,542.97
03/04/2015,547.85
02/04/2015,546.85
01/04/2015,538.91
31/03/2015,551.13
30/03/2015,545.19
27/03/2015,551.42
26/03/2015,556.16
25/03/2015,560.93
24/03/2015,567.43
23/03/2015,570.89
20/03/2015,575.44
19/03/2015,573.74
18/03/2015,578.68
17/03/2015,581.76
16/03/2015,580.80
13/03/2015,586.10
12/03/2015,588.53
11/03/2015,586.54
10/03/2015,589.66
09/03/2015,588.44
06/03/2015,593.97
05/03/2015,596.91
04/03/2015,600.39
03/03/2015,596.72
02/03/2015,590.73
27/02/2015,592.57
26/02/2015,596.72
25/02/2015,592.66
24/02/2015,596.95
13/02/2015,587.24
12/02/2015,584.67
11/02/2015,581.76
10/02/2015,574.52
09/02/2015,573.55
06/02/2015,574.13
05/02/2015,567.17
04/02/2015,561.45
03/02/2015,557.47
02/02/2015,570.37
30/01/2015,576.07
29/01/2015,583.28
28/01/2015,583.76
27/01/2015,579.30
26/01/2015,580.64
23/01/2015,582.38
22/01/2015,574.54
21/01/2015,569.12
20/01/2015,572.22
19/01/2015,571.51
16/01/2015,574.81
15/01/2015,577.74
14/01/2015,577.01
13/01/2015,580.60
12/01/2015,574.32
09/01/2015,569.73
08/01/2015,553.47
07/01/2015,552.05
06/01/2015,549.66
05/01/2015,544.45
31/12/2014,545.63
30/12/2014,537.57
29/12/2014,532.68
26/12/2014,533.37
25/12/2014,532.01
24/12/2014,539.44
23/12/2014,537.88
22/12/2014,537.54
19/12/2014,523.09
18/12/2014,528.45
17/12/2014,518.22
16/12/2014,535.14
15/12/2014,547.93
12/12/2014,553.93
11/12/2014,550.11
10/12/2014,557.19
09/12/2014,555.31
08/12/2014,571.68
05/12/2014,578.76
04/12/2014,578.38
03/12/2014,574.88
02/12/2014,569.43
01/12/2014,568.01
28/11/2014,566.58
27/11/2014,572.89
26/11/2014,576.04
25/11/2014,585.91
24/11/2014,582.53
21/11/2014,588.03
20/11/2014,593.32
19/11/2014,588.35
18/11/2014,594.25
17/11/2014,600.93
14/11/2014,600.36
13/11/2014,603.16
12/11/2014,604.01
11/11/2014,604.23
10/11/2014,602.12
07/11/2014,602.59
06/11/2014,597.85
05/11/2014,597.01
04/11/2014,598.39
03/11/2014,603.15
31/10/2014,600.84
30/10/2014,589.14
29/10/2014,591.20
28/10/2014,583.13
27/10/2014,580.80
24/10/2014,591.51
23/10/2014,593.53
22/10/2014,601.59
21/10/2014,600.55
20/10/2014,589.24
17/10/2014,585.28
16/10/2014,587.17
15/10/2014,604.29
14/10/2014,605.79
13/10/2014,614.22
10/10/2014,617.72
09/10/2014,624.34
08/10/2014,617.26
07/10/2014,614.08
06/10/2014,614.42
03/10/2014,611.55
02/10/2014,612.66
01/10/2014,609.27
30/09/2014,598.80
29/09/2014,599.78
26/09/2014,604.98
25/09/2014,605.10
24/09/2014,603.59
23/09/2014,610.39
22/09/2014,611.93
19/09/2014,613.29
18/09/2014,615.80
17/09/2014,625.66
16/09/2014,627.66
15/09/2014,630.34
12/09/2014,632.50
11/09/2014,628.99
10/09/2014,628.80
09/09/2014,626.92
08/09/2014,639.85
05/09/2014,638.65
04/09/2014,640.22
03/09/2014,640.75
29/08/2014,636.65
28/08/2014,632.03
27/08/2014,628.77
26/08/2014,629.06
25/08/2014,625.88
22/08/2014,620.14
21/08/2014,612.94
20/08/2014,606.70
19/08/2014,604.64
18/08/2014,605.08
15/08/2014,604.24
14/08/2014,605.25
13/08/2014,602.76
12/08/2014,601.78
11/08/2014,602.13
08/08/2014,605.43
07/08/2014,607.62
06/08/2014,606.70
05/08/2014,607.73
04/08/2014,599.04
01/08/2014,593.90
31/07/2014,596.07
30/07/2014,589.33
29/07/2014,592.24
28/07/2014,589.45
25/07/2014,600.14
24/07/2014,602.06
23/07/2014,597.50
22/07/2014,597.98
21/07/2014,601.04
18/07/2014,596.26
17/07/2014,590.37
16/07/2014,589.68
15/07/2014,589.31
14/07/2014,586.23
11/07/2014,582.77
10/07/2014,584.88
09/07/2014,591.60
08/07/2014,591.47
07/07/2014,590.69
04/07/2014,589.35
03/07/2014,585.02
02/07/2014,578.80
01/07/2014,578.07
30/06/2014,578.13
27/06/2014,578.82
26/06/2014,576.40
25/06/2014,572.27
24/06/2014,569.74
23/06/2014,565.92
20/06/2014,560.78
19/06/2014,567.35
18/06/2014,570.03
17/06/2014,572.25
16/06/2014,572.37
13/06/2014,574.48
12/06/2014,573.77
11/06/2014,570.36
10/06/2014,566.89
09/06/2014,565.61
06/06/2014,559.04
05/06/2014,551.10
04/06/2014,553.46
03/06/2014,558.76
02/06/2014,556.80
30/05/2014,562.02
29/05/2014,558.45
28/05/2014,557.34
27/05/2014,552.75
26/05/2014,544.06
23/05/2014,541.49
22/05/2014,541.73
21/05/2014,543.88
20/05/2014,537.52
19/05/2014,533.04
16/05/2014,529.49
15/05/2014,524.05
14/05/2014,529.53
13/05/2014,513.91
12/05/2014,517.05
09/05/2014,542.46
08/05/2014,527.09
07/05/2014,559.97
06/05/2014,555.11
05/05/2014,564.85
29/04/2014,578.00
28/04/2014,573.10
25/04/2014,578.92
24/04/2014,570.46
23/04/2014,569.36
22/04/2014,569.87
21/04/2014,558.14
18/04/2014,565.33
17/04/2014,580.31
16/04/2014,574.29
15/04/2014,586.09
14/04/2014,596.11
11/04/2014,600.57
10/04/2014,601.33
08/04/2014,603.25
07/04/2014,600.57
04/04/2014,593.04
03/04/2014,589.44
02/04/2014,581.67
01/04/2014,583.85
31/03/2014,591.57
28/03/2014,594.29
27/03/2014,590.14
26/03/2014,588.06
25/03/2014,601.85
24/03/2014,607.55
21/03/2014,601.75
20/03/2014,600.26
19/03/2014,605.59
18/03/2014,599.85
17/03/2014,600.36
14/03/2014,596.83
13/03/2014,595.22
12/03/2014,590.02
11/03/2014,588.50
10/03/2014,583.69
07/03/2014,579.75
06/03/2014,578.56
05/03/2014,574.94
04/03/2014,569.97
03/03/2014,573.38
28/02/2014,586.48
27/02/2014,587.79
26/02/2014,589.81
25/02/2014,586.20
24/02/2014,576.58
21/02/2014,570.57
20/02/2014,571.04
19/02/2014,578.12
18/02/2014,574.56
17/02/2014,570.20
14/02/2014,572.22
13/02/2014,570.18
12/02/2014,564.25
11/02/2014,553.90
10/02/2014,555.90
07/02/2014,549.76
06/02/2014,554.68
27/01/2014,556.52
24/01/2014,560.19
23/01/2014,553.55
22/01/2014,551.92
21/01/2014,559.91
20/01/2014,553.67
17/01/2014,543.59
16/01/2014,533.54
15/01/2014,526.68
14/01/2014,522.31
13/01/2014,521.11
10/01/2014,518.94
09/01/2014,516.98
08/01/2014,513.90
07/01/2014,510.12
06/01/2014,509.10
03/01/2014,505.37
02/01/2014,504.51
31/12/2013,504.63
30/12/2013,500.35
27/12/2013,506.41
26/12/2013,506.55
25/12/2013,504.42
24/12/2013,505.62
23/12/2013,508.68
20/12/2013,504.45
19/12/2013,506.28
18/12/2013,505.25
17/12/2013,505.67
16/12/2013,502.04
13/12/2013,506.06
12/12/2013,506.92
11/12/2013,505.31
10/12/2013,511.60
09/12/2013,511.23
06/12/2013,510.12
05/12/2013,510.03
04/12/2013,510.88
03/12/2013,511.62
02/12/2013,508.53
29/11/2013,507.78
28/11/2013,507.71
27/11/2013,508.43
26/11/2013,509.16
25/11/2013,506.46
22/11/2013,505.64
21/11/2013,503.54
20/11/2013,505.52
19/11/2013,504.71
18/11/2013,506.48
15/11/2013,501.34
14/11/2013,497.85
13/11/2013,496.12
12/11/2013,497.65
11/11/2013,501.08
08/11/2013,498.61
07/11/2013,499.86
06/11/2013,502.52
05/11/2013,499.79
04/11/2013,497.07
01/11/2013,497.08
31/10/2013,497.41
30/10/2013,499.07
29/10/2013,497.08
28/10/2013,496.46
25/10/2013,500.75
24/10/2013,501.17
23/10/2013,504.05
22/10/2013,500.57
21/10/2013,501.57
18/10/2013,500.83
17/10/2013,499.59
16/10/2013,498.96
15/10/2013,495.72
14/10/2013,493.62
11/10/2013,494.53
10/10/2013,494.81
09/10/2013,500.67
08/10/2013,502.22
07/10/2013,500.47
04/10/2013,497.50
03/10/2013,492.30
02/10/2013,494.39
01/10/2013,492.24
30/09/2013,492.63
27/09/2013,486.61
26/09/2013,485.11
25/09/2013,486.22
24/09/2013,482.82
23/09/2013,479.09
20/09/2013,477.19
19/09/2013,476.09
18/09/2013,474.26
17/09/2013,477.73
16/09/2013,475.57
13/09/2013,476.42
12/09/2013,475.59
11/09/2013,476.40
10/09/2013,474.53
09/09/2013,470.16
06/09/2013,480.03
05/09/2013,477.57
04/09/2013,471.45
03/09/2013,472.17
30/08/2013,472.70
29/08/2013,468.55
28/08/2013,473.30
27/08/2013,485.57
26/08/2013,490.54
23/08/2013,486.82
22/08/2013,496.12
21/08/2013,502.70
20/08/2013,504.81
19/08/2013,511.02
16/08/2013,507.79
15/08/2013,508.22
14/08/2013,503.57
13/08/2013,497.73
12/08/2013,499.46
09/08/2013,500.62
08/08/2013,498.22
07/08/2013,500.10
06/08/2013,496.56
05/08/2013,493.66
02/08/2013,494.66
01/08/2013,492.43
31/07/2013,491.85
30/07/2013,488.54
29/07/2013,485.69
26/07/2013,493.93
25/07/2013,491.78
24/07/2013,494.18
23/07/2013,504.29
22/07/2013,506.16
19/07/2013,503.76
18/07/2013,496.84
17/07/2013,497.50
16/07/2013,496.22
15/07/2013,494.10
12/07/2013,493.99
11/07/2013,484.47
10/07/2013,484.43
09/07/2013,485.50
08/07/2013,482.77
05/07/2013,485.66
04/07/2013,487.22
03/07/2013,487.35
02/07/2013,489.84
01/07/2013,480.04
28/06/2013,481.13
27/06/2013,482.95
26/06/2013,473.53
25/06/2013,473.02
24/06/2013,489.74
21/06/2013,498.84
20/06/2013,499.51
19/06/2013,503.37
18/06/2013,503.37
17/06/2013,498.52
14/06/2013,509.03
13/06/2013,515.09
12/06/2013,518.24
11/06/2013,521.95
10/06/2013,524.56
07/06/2013,527.97
06/06/2013,520.90
05/06/2013,514.64
04/06/2013,510.69
03/06/2013,517.03
31/05/2013,518.39
30/05/2013,521.45
29/05/2013,515.09
28/05/2013,516.33
27/05/2013,512.41
24/05/2013,500.24
23/05/2013,498.22
22/05/2013,502.23
21/05/2013,500.18
20/05/2013,492.27
17/05/2013,487.60
16/05/2013,490.34
15/05/2013,485.97
14/05/2013,483.85
13/05/2013,488.93
10/05/2013,486.10
09/05/2013,486.22
08/05/2013,485.07
07/05/2013,485.58
06/05/2013,488.32
03/05/2013,475.24
02/05/2013,473.02
26/04/2013,474.51
25/04/2013,476.59
24/04/2013,472.89
23/04/2013,473.69
22/04/2013,468.43
18/04/2013,473.21
17/04/2013,483.99
16/04/2013,478.07
15/04/2013,480.02
12/04/2013,494.27
11/04/2013,504.07
10/04/2013,496.50
09/04/2013,510.49
08/04/2013,506.66
05/04/2013,502.58
04/04/2013,497.35
03/04/2013,505.93
02/04/2013,509.43
01/04/2013,505.81
29/03/2013,491.04
28/03/2013,490.67
27/03/2013,491.26
26/03/2013,489.46
25/03/2013,493.57
22/03/2013,489.99
21/03/2013,491.79
20/03/2013,487.04
19/03/2013,480.48
18/03/2013,479.13
15/03/2013,481.35
14/03/2013,474.60
13/03/2013,473.18
12/03/2013,475.34
11/03/2013,476.50
08/03/2013,470.68
07/03/2013,466.63
06/03/2013,471.09
05/03/2013,462.12
04/03/2013,468.74
01/03/2013,477.15
28/02/2013,474.56
27/02/2013,465.72
26/02/2013,465.05
25/02/2013,483.69
22/02/2013,477.69
21/02/2013,476.73
20/02/2013,494.83
19/02/2013,490.78
18/02/2013,493.95
08/02/2013,494.03
07/02/2013,490.62
06/02/2013,488.36
05/02/2013,477.36
04/02/2013,482.38
01/02/2013,483.42
31/01/2013,479.79
30/01/2013,487.60
29/01/2013,484.01
28/01/2013,479.60
25/01/2013,468.09
24/01/2013,452.40
23/01/2013,443.37
22/01/2013,442.85
21/01/2013,447.79
18/01/2013,454.16
17/01/2013,456.76
16/01/2013,465.25
15/01/2013,461.42
14/01/2013,458.97
11/01/2013,462.69
10/01/2013,460.12
09/01/2013,448.77
08/01/2013,447.16
07/01/2013,434.19
04/01/2013,426.06
03/01/2013,419.27
02/01/2013,418.35
28/12/2012,413.73
27/12/2012,409.97
26/12/2012,406.10
25/12/2012,401.34
24/12/2012,399.71
21/12/2012,396.78
20/12/2012,399.68
19/12/2012,398.59
18/12/2012,393.39
17/12/2012,393.63
14/12/2012,392.21
13/12/2012,391.19
12/12/2012,391.08
11/12/2012,389.37
10/12/2012,386.69
07/12/2012,383.80
06/12/2012,385.69
05/12/2012,385.69
04/12/2012,382.10
03/12/2012,379.27
30/11/2012,377.82
29/11/2012,378.20
28/11/2012,375.79
27/11/2012,376.89
26/11/2012,377.90
23/11/2012,381.71
22/11/2012,383.22
21/11/2012,383.87
20/11/2012,385.10
19/11/2012,383.32
16/11/2012,385.71
15/11/2012,386.91
14/11/2012,387.71
13/11/2012,385.22
12/11/2012,388.62
09/11/2012,386.71
08/11/2012,385.60
07/11/2012,380.90
06/11/2012,376.95
05/11/2012,377.27
02/11/2012,375.26
01/11/2012,387.95
31/10/2012,388.42
30/10/2012,389.86
29/10/2012,391.36
26/10/2012,391.70
25/10/2012,389.92
24/10/2012,395.45
23/10/2012,397.71
22/10/2012,397.00
19/10/2012,398.23
18/10/2012,398.51
17/10/2012,397.02
16/10/2012,399.22
15/10/2012,391.56
12/10/2012,392.54
11/10/2012,394.19
10/10/2012,394.66
09/10/2012,393.67
08/10/2012,393.45
05/10/2012,388.16
04/10/2012,384.51
03/10/2012,385.37
02/10/2012,384.32
01/10/2012,386.55
28/09/2012,392.57
27/09/2012,393.34
26/09/2012,395.12
25/09/2012,391.77
24/09/2012,390.37
21/09/2012,395.48
20/09/2012,389.28
19/09/2012,394.55
18/09/2012,394.51
17/09/2012,401.75
14/09/2012,398.87
13/09/2012,391.36
12/09/2012,388.35
11/09/2012,386.62
10/09/2012,388.88
07/09/2012,397.51
06/09/2012,393.41
05/09/2012,398.92
04/09/2012,402.08
31/08/2012,396.02
30/08/2012,397.25
29/08/2012,393.06
28/08/2012,385.78
27/08/2012,386.19
24/08/2012,399.72
23/08/2012,392.82
22/08/2012,410.23
21/08/2012,416.84
20/08/2012,437.28
17/08/2012,433.45
16/08/2012,430.83
15/08/2012,430.77
14/08/2012,429.47
13/08/2012,426.17
10/08/2012,425.56
09/08/2012,426.98
08/08/2012,423.57
07/08/2012,422.50
06/08/2012,423.16
03/08/2012,418.21
02/08/2012,416.10
01/08/2012,412.55
31/07/2012,414.48
30/07/2012,415.00
27/07/2012,413.16
26/07/2012,414.80
25/07/2012,412.91
24/07/2012,415.63
23/07/2012,421.99
20/07/2012,424.47
19/07/2012,428.38
18/07/2012,418.83
17/07/2012,417.55
16/07/2012,413.98
13/07/2012,416.98
12/07/2012,408.72
11/07/2012,407.28
10/07/2012,405.39
09/07/2012,408.12
06/07/2012,415.44
05/07/2012,413.83
04/07/2012,410.73
03/07/2012,413.09
02/07/2012,419.30
29/06/2012,422.37
28/06/2012,418.16
27/06/2012,418.04
26/06/2012,419.19
25/06/2012,424.12
22/06/2012,427.17
21/06/2012,431.14
20/06/2012,432.89
19/06/2012,431.08
18/06/2012,435.59
