date,close_price,high_price,low_price
29/08/2002,191.28
30/08/2002,191.66
03/09/2002,191.43
04/09/2002,190.59
05/09/2002,190.54
06/09/2002,190.45
09/09/2002,190.21
10/09/2002,189.86
11/09/2002,189.40
12/09/2002,189.14
13/09/2002,188.72
16/09/2002,188.66
17/09/2002,186.87
18/09/2002,185.00
19/09/2002,184.69
20/09/2002,183.83
23/09/2002,182.33
24/09/2002,179.93
25/09/2002,181.66
26/09/2002,183.67
27/09/2002,182.62
30/09/2002,182.13
01/10/2002,182.97
02/10/2002,182.84
03/10/2002,183.40
04/10/2002,182.49
07/10/2002,181.71
08/10/2002,180.02
09/10/2002,178.85
10/10/2002,179.10
11/10/2002,179.33
14/10/2002,180.10
15/10/2002,180.63
16/10/2002,180.13
17/10/2002,179.66
18/10/2002,178.64
21/10/2002,178.66
22/10/2002,179.39
23/10/2002,179.10
24/10/2002,178.94
25/10/2002,178.81
28/10/2002,178.80
29/10/2002,177.92
30/10/2002,177.61
31/10/2002,177.61
01/11/2002,177.35
04/11/2002,176.57
05/11/2002,175.02
06/11/2002,174.84
07/11/2002,174.62
08/11/2002,174.88
11/11/2002,175.19
12/11/2002,175.27
13/11/2002,175.63
14/11/2002,175.42
15/11/2002,175.77
18/11/2002,175.73
19/11/2002,175.54
20/11/2002,176.08
21/11/2002,176.47
22/11/2002,175.24
25/11/2002,176.47
26/11/2002,176.50
27/11/2002,176.44
28/11/2002,177.25
29/11/2002,177.87
02/12/2002,179.27
03/12/2002,183.56
04/12/2002,187.21
05/12/2002,186.83
06/12/2002,184.55
09/12/2002,183.62
10/12/2002,184.75
11/12/2002,184.34
12/12/2002,183.69
13/12/2002,184.15
16/12/2002,184.74
17/12/2002,185.37
18/12/2002,185.96
19/12/2002,186.18
20/12/2002,184.94
23/12/2002,184.23
24/12/2002,184.18
25/12/2002,184.14
26/12/2002,183.78
27/12/2002,183.05
30/12/2002,182.65
31/12/2002,183.33
02/01/2003,183.41
03/01/2003,182.39
06/01/2003,181.76
07/01/2003,180.63
08/01/2003,179.79
09/01/2003,178.93
10/01/2003,178.67
13/01/2003,178.03
14/01/2003,177.31
15/01/2003,176.43
16/01/2003,173.11
17/01/2003,173.05
20/01/2003,171.40
21/01/2003,171.36
22/01/2003,170.55
23/01/2003,172.03
24/01/2003,172.66
27/01/2003,172.30
28/01/2003,172.38
10/02/2003,170.94
11/02/2003,167.59
12/02/2003,163.91
13/02/2003,167.07
14/02/2003,168.73
17/02/2003,168.49
18/02/2003,167.23
19/02/2003,166.31
20/02/2003,165.99
21/02/2003,164.62
24/02/2003,165.48
25/02/2003,165.29
26/02/2003,164.71
27/02/2003,164.69
28/02/2003,164.61
03/03/2003,165.58
04/03/2003,164.91
05/03/2003,164.34
06/03/2003,164.28
07/03/2003,164.02
10/03/2003,163.57
11/03/2003,162.86
12/03/2003,162.11
13/03/2003,161.63
14/03/2003,161.30
17/03/2003,160.70
18/03/2003,157.83
19/03/2003,157.95
20/03/2003,156.14
21/03/2003,155.24
24/03/2003,153.94
25/03/2003,153.07
26/03/2003,152.36
27/03/2003,151.96
28/03/2003,150.53
31/03/2003,145.41
01/04/2003,139.64
02/04/2003,144.93
03/04/2003,149.18
04/04/2003,150.22
07/04/2003,149.39
08/04/2003,147.14
09/04/2003,146.49
10/04/2003,147.66
11/04/2003,149.27
14/04/2003,149.02
15/04/2003,148.69
16/04/2003,148.78
17/04/2003,150.67
18/04/2003,152.17
21/04/2003,151.97
22/04/2003,151.96
23/04/2003,152.58
24/04/2003,152.98
25/04/2003,152.96
28/04/2003,152.75
29/04/2003,152.54
05/05/2003,152.21
06/05/2003,153.29
07/05/2003,154.82
08/05/2003,155.92
09/05/2003,156.57
12/05/2003,157.89
13/05/2003,158.54
14/05/2003,157.40
15/05/2003,155.67
16/05/2003,155.80
19/05/2003,154.18
20/05/2003,154.18
21/05/2003,153.36
22/05/2003,153.18
23/05/2003,152.92
26/05/2003,152.78
27/05/2003,152.56
28/05/2003,152.74
29/05/2003,152.32
30/05/2003,152.24
02/06/2003,151.66
03/06/2003,151.60
04/06/2003,151.61
05/06/2003,151.69
06/06/2003,151.82
09/06/2003,152.35
10/06/2003,152.23
11/06/2003,152.25
12/06/2003,152.40
13/06/2003,152.20
16/06/2003,151.97
17/06/2003,151.67
18/06/2003,151.73
19/06/2003,152.02
20/06/2003,152.43
23/06/2003,151.59
24/06/2003,152.01
25/06/2003,152.64
26/06/2003,151.88
27/06/2003,152.00
30/06/2003,152.27
01/07/2003,152.62
02/07/2003,151.68
03/07/2003,151.84
04/07/2003,152.18
07/07/2003,152.18
08/07/2003,152.26
09/07/2003,151.10
10/07/2003,151.20
11/07/2003,151.22
14/07/2003,150.81
15/07/2003,150.59
16/07/2003,150.68
17/07/2003,150.27
18/07/2003,150.34
21/07/2003,149.93
22/07/2003,149.20
23/07/2003,149.63
24/07/2003,149.87
25/07/2003,149.29
28/07/2003,148.80
29/07/2003,148.02
30/07/2003,147.27
31/07/2003,146.32
01/08/2003,144.89
04/08/2003,143.89
05/08/2003,143.43
06/08/2003,142.66
07/08/2003,142.12
08/08/2003,140.96
11/08/2003,141.66
12/08/2003,141.90
13/08/2003,141.89
14/08/2003,142.73
15/08/2003,142.90
18/08/2003,143.00
19/08/2003,142.87
20/08/2003,142.25
21/08/2003,142.46
22/08/2003,142.10
25/08/2003,142.26
26/08/2003,142.24
27/08/2003,142.68
28/08/2003,142.10
29/08/2003,142.71
03/09/2003,142.11
04/09/2003,142.05
05/09/2003,141.80
08/09/2003,141.51
09/09/2003,141.73
10/09/2003,141.50
11/09/2003,141.40
12/09/2003,140.91
15/09/2003,140.18
16/09/2003,140.06
17/09/2003,140.33
18/09/2003,140.26
19/09/2003,139.89
22/09/2003,139.97
23/09/2003,140.00
24/09/2003,139.88
25/09/2003,141.54
26/09/2003,139.93
29/09/2003,139.27
30/09/2003,139.32
01/10/2003,139.19
02/10/2003,138.92
03/10/2003,138.63
06/10/2003,138.50
07/10/2003,138.22
08/10/2003,137.25
09/10/2003,136.95
10/10/2003,136.57
13/10/2003,136.12
14/10/2003,135.61
15/10/2003,135.49
16/10/2003,134.82
17/10/2003,134.46
20/10/2003,134.09
21/10/2003,133.69
22/10/2003,132.72
23/10/2003,131.17
24/10/2003,130.90
27/10/2003,131.44
28/10/2003,132.44
29/10/2003,133.22
30/10/2003,134.10
31/10/2003,136.21
03/11/2003,135.78
04/11/2003,135.70
05/11/2003,135.97
06/11/2003,136.73
07/11/2003,137.33
10/11/2003,138.19
11/11/2003,140.19
12/11/2003,143.79
13/11/2003,149.59
14/11/2003,155.73
17/11/2003,154.67
18/11/2003,150.09
19/11/2003,152.06
20/11/2003,155.31
21/11/2003,159.98
24/11/2003,163.31
25/11/2003,165.40
26/11/2003,161.61
27/11/2003,162.92
28/11/2003,163.87
01/12/2003,164.86
02/12/2003,164.49
03/12/2003,164.06
04/12/2003,163.60
05/12/2003,162.47
08/12/2003,161.01
09/12/2003,161.85
10/12/2003,161.74
11/12/2003,161.84
12/12/2003,162.14
15/12/2003,163.61
16/12/2003,166.14
17/12/2003,168.74
18/12/2003,168.69
19/12/2003,167.93
22/12/2003,167.11
23/12/2003,166.47
24/12/2003,166.42
25/12/2003,166.48
26/12/2003,166.03
29/12/2003,165.57
30/12/2003,166.06
31/12/2003,166.94
05/01/2004,169.16
06/01/2004,170.26
07/01/2004,171.17
08/01/2004,171.60
09/01/2004,173.27
12/01/2004,174.13
13/01/2004,175.17
14/01/2004,176.35
15/01/2004,177.59
16/01/2004,183.18
27/01/2004,191.87
28/01/2004,200.80
29/01/2004,210.46
30/01/2004,214.32
02/02/2004,207.14
03/02/2004,199.56
04/02/2004,208.26
05/02/2004,215.33
06/02/2004,213.42
09/02/2004,212.55
10/02/2004,213.00
11/02/2004,212.81
12/02/2004,213.76
13/02/2004,217.10
16/02/2004,218.22
17/02/2004,219.06
18/02/2004,221.99
19/02/2004,227.67
20/02/2004,235.30
23/02/2004,246.35
24/02/2004,255.00
25/02/2004,255.11
26/02/2004,250.64
27/02/2004,260.60
01/03/2004,271.45
02/03/2004,273.43
03/03/2004,269.86
04/03/2004,265.03
05/03/2004,267.53
08/03/2004,264.81
09/03/2004,256.32
10/03/2004,255.47
11/03/2004,261.22
12/03/2004,262.88
15/03/2004,264.51
16/03/2004,263.10
17/03/2004,260.71
18/03/2004,261.54
19/03/2004,261.91
22/03/2004,261.47
23/03/2004,257.41
24/03/2004,257.33
25/03/2004,264.91
26/03/2004,272.30
29/03/2004,275.66
30/03/2004,273.28
31/03/2004,277.44
01/04/2004,279.71
02/04/2004,272.89
05/04/2004,270.69
06/04/2004,271.30
07/04/2004,269.47
08/04/2004,262.47
09/04/2004,259.65
12/04/2004,254.41
13/04/2004,250.52
14/04/2004,251.24
15/04/2004,256.05
16/04/2004,259.43
19/04/2004,255.38
20/04/2004,254.82
21/04/2004,256.40
22/04/2004,258.39
23/04/2004,259.76
26/04/2004,260.53
27/04/2004,261.13
28/04/2004,262.21
29/04/2004,264.43
04/05/2004,265.60
05/05/2004,264.13
06/05/2004,261.68
07/05/2004,261.32
10/05/2004,258.21
11/05/2004,256.91
12/05/2004,262.65
13/05/2004,263.63
14/05/2004,261.49
17/05/2004,260.23
18/05/2004,260.79
19/05/2004,261.30
20/05/2004,261.58
21/05/2004,261.13
24/05/2004,261.97
25/05/2004,258.31
26/05/2004,253.98
27/05/2004,251.16
28/05/2004,251.46
31/05/2004,251.99
01/06/2004,252.51
02/06/2004,252.12
03/06/2004,250.99
04/06/2004,248.99
07/06/2004,247.37
08/06/2004,245.04
09/06/2004,246.64
10/06/2004,247.41
11/06/2004,248.44
14/06/2004,254.26
15/06/2004,253.54
16/06/2004,251.99
17/06/2004,249.28
18/06/2004,249.29
21/06/2004,249.95
22/06/2004,249.26
23/06/2004,249.40
24/06/2004,250.00
25/06/2004,249.82
28/06/2004,249.38
29/06/2004,248.04
30/06/2004,249.70
01/07/2004,248.55
02/07/2004,248.13
05/07/2004,247.61
06/07/2004,247.27
07/07/2004,247.00
08/07/2004,246.47
09/07/2004,246.32
12/07/2004,245.51
13/07/2004,244.63
14/07/2004,243.48
15/07/2004,242.24
16/07/2004,245.57
19/07/2004,243.08
20/07/2004,244.24
21/07/2004,244.02
22/07/2004,244.13
23/07/2004,243.55
26/07/2004,241.84
27/07/2004,240.94
28/07/2004,240.31
29/07/2004,235.30
30/07/2004,238.44
02/08/2004,237.16
03/08/2004,234.05
04/08/2004,231.51
05/08/2004,228.64
06/08/2004,224.14
09/08/2004,213.74
10/08/2004,222.46
11/08/2004,227.22
12/08/2004,224.48
13/08/2004,223.20
16/08/2004,221.00
17/08/2004,222.19
18/08/2004,223.61
19/08/2004,226.93
20/08/2004,229.16
23/08/2004,237.30
24/08/2004,231.85
25/08/2004,231.74
26/08/2004,232.71
27/08/2004,233.91
30/08/2004,232.48
31/08/2004,232.38
01/09/2004,231.51
06/09/2004,231.01
07/09/2004,230.82
08/09/2004,229.98
09/09/2004,230.20
10/09/2004,231.13
13/09/2004,231.42
14/09/2004,231.60
15/09/2004,231.97
16/09/2004,231.94
17/09/2004,231.25
20/09/2004,230.85
21/09/2004,231.12
22/09/2004,230.33
23/09/2004,230.18
24/09/2004,230.58
27/09/2004,230.86
28/09/2004,231.91
29/09/2004,232.67
30/09/2004,233.19
01/10/2004,232.57
04/10/2004,232.60
05/10/2004,233.01
06/10/2004,233.27
07/10/2004,233.35
08/10/2004,232.54
11/10/2004,230.75
12/10/2004,230.89
13/10/2004,231.48
14/10/2004,231.81
15/10/2004,232.16
18/10/2004,233.60
19/10/2004,235.69
20/10/2004,235.97
21/10/2004,234.30
22/10/2004,232.85
25/10/2004,233.55
26/10/2004,233.56
27/10/2004,234.28
28/10/2004,232.97
29/10/2004,232.59
01/11/2004,232.30
02/11/2004,232.67
03/11/2004,231.68
04/11/2004,231.06
05/11/2004,230.55
08/11/2004,230.11
09/11/2004,228.96
10/11/2004,228.75
11/11/2004,228.16
12/11/2004,226.99
15/11/2004,226.65
16/11/2004,226.07
17/11/2004,225.76
18/11/2004,225.65
19/11/2004,224.72
22/11/2004,223.85
23/11/2004,222.62
24/11/2004,221.89
25/11/2004,221.33
26/11/2004,221.69
29/11/2004,224.47
30/11/2004,229.56
01/12/2004,232.08
02/12/2004,227.69
03/12/2004,229.04
06/12/2004,228.93
07/12/2004,229.81
08/12/2004,229.66
09/12/2004,229.59
10/12/2004,230.10
13/12/2004,230.71
14/12/2004,230.72
15/12/2004,232.06
16/12/2004,232.57
17/12/2004,233.93
20/12/2004,234.32
21/12/2004,233.59
22/12/2004,235.45
23/12/2004,236.90
24/12/2004,240.24
27/12/2004,239.89
28/12/2004,239.49
29/12/2004,237.56
30/12/2004,237.51
31/12/2004,239.29
04/01/2005,237.23
05/01/2005,236.72
06/01/2005,235.53
07/01/2005,235.38
10/01/2005,233.97
11/01/2005,234.72
12/01/2005,234.83
13/01/2005,234.47
14/01/2005,235.85
17/01/2005,236.07
18/01/2005,235.33
19/01/2005,234.61
20/01/2005,234.59
21/01/2005,236.07
24/01/2005,234.70
25/01/2005,234.58
26/01/2005,234.91
27/01/2005,233.76
28/01/2005,234.18
31/01/2005,233.32
01/02/2005,232.41
02/02/2005,232.85
03/02/2005,233.36
04/02/2005,236.02
14/02/2005,235.28
15/02/2005,235.36
16/02/2005,234.49
17/02/2005,234.02
18/02/2005,233.62
21/02/2005,233.13
22/02/2005,233.03
23/02/2005,234.15
24/02/2005,234.38
25/02/2005,235.14
28/02/2005,235.10
01/03/2005,235.81
02/03/2005,236.41
03/03/2005,237.62
04/03/2005,237.78
07/03/2005,238.11
08/03/2005,237.55
09/03/2005,237.19
10/03/2005,236.81
11/03/2005,237.01
14/03/2005,236.67
15/03/2005,237.96
16/03/2005,238.47
17/03/2005,237.87
18/03/2005,238.39
21/03/2005,241.86
22/03/2005,241.54
23/03/2005,244.24
24/03/2005,250.64
25/03/2005,248.43
28/03/2005,244.84
29/03/2005,244.22
30/03/2005,245.17
31/03/2005,246.51
01/04/2005,245.55
04/04/2005,245.68
05/04/2005,245.56
06/04/2005,244.98
07/04/2005,245.21
08/04/2005,245.88
11/04/2005,246.13
12/04/2005,248.08
13/04/2005,246.25
14/04/2005,245.95
15/04/2005,246.83
18/04/2005,245.44
19/04/2005,244.87
20/04/2005,246.77
21/04/2005,245.58
22/04/2005,245.63
25/04/2005,245.69
26/04/2005,246.65
27/04/2005,246.43
28/04/2005,245.67
29/04/2005,246.25
04/05/2005,244.03
05/05/2005,244.71
06/05/2005,245.24
09/05/2005,244.48
10/05/2005,244.14
11/05/2005,243.10
12/05/2005,242.81
13/05/2005,243.36
16/05/2005,242.45
17/05/2005,241.53
18/05/2005,241.39
19/05/2005,242.48
20/05/2005,243.69
23/05/2005,243.39
24/05/2005,243.72
25/05/2005,243.19
26/05/2005,243.24
27/05/2005,244.13
30/05/2005,244.56
31/05/2005,244.24
01/06/2005,244.73
02/06/2005,244.88
03/06/2005,245.38
06/06/2005,245.76
07/06/2005,246.67
08/06/2005,247.21
09/06/2005,247.06
10/06/2005,246.59
13/06/2005,245.83
14/06/2005,245.73
15/06/2005,246.07
16/06/2005,246.29
17/06/2005,246.56
20/06/2005,246.42
21/06/2005,246.56
22/06/2005,246.76
23/06/2005,247.00
24/06/2005,246.78
27/06/2005,245.99
28/06/2005,245.02
29/06/2005,246.44
30/06/2005,246.81
01/07/2005,246.51
04/07/2005,247.77
05/07/2005,247.89
06/07/2005,247.10
07/07/2005,246.78
08/07/2005,248.32
11/07/2005,249.53
12/07/2005,249.49
13/07/2005,249.81
14/07/2005,248.67
15/07/2005,248.94
18/07/2005,248.79
19/07/2005,248.32
20/07/2005,248.00
21/07/2005,246.54
22/07/2005,245.77
25/07/2005,246.31
26/07/2005,245.95
27/07/2005,244.24
28/07/2005,243.67
29/07/2005,245.53
01/08/2005,245.48
02/08/2005,246.53
03/08/2005,247.96
04/08/2005,253.51
05/08/2005,250.93
08/08/2005,248.87
09/08/2005,249.31
10/08/2005,249.04
11/08/2005,248.99
12/08/2005,249.23
15/08/2005,248.24
16/08/2005,247.53
17/08/2005,247.33
18/08/2005,247.35
19/08/2005,247.84
22/08/2005,247.91
23/08/2005,248.19
24/08/2005,248.41
25/08/2005,249.07
26/08/2005,249.74
29/08/2005,253.70
30/08/2005,255.94
31/08/2005,254.50
01/09/2005,254.95
05/09/2005,255.55
06/09/2005,257.58
07/09/2005,259.57
08/09/2005,260.61
09/09/2005,259.96
12/09/2005,262.18
13/09/2005,264.09
14/09/2005,264.03
15/09/2005,265.49
16/09/2005,268.08
19/09/2005,274.81
20/09/2005,285.99
21/09/2005,276.61
22/09/2005,280.40
23/09/2005,278.35
26/09/2005,277.54
27/09/2005,276.49
28/09/2005,275.63
29/09/2005,275.95
30/09/2005,289.33
03/10/2005,286.00
04/10/2005,283.86
05/10/2005,286.34
06/10/2005,288.14
07/10/2005,291.30
10/10/2005,292.11
11/10/2005,291.34
12/10/2005,292.35
13/10/2005,298.74
14/10/2005,304.10
17/10/2005,310.20
18/10/2005,307.09
19/10/2005,306.46
20/10/2005,307.05
21/10/2005,306.72
24/10/2005,306.90
25/10/2005,305.11
26/10/2005,300.53
27/10/2005,300.98
28/10/2005,305.38
31/10/2005,307.40
01/11/2005,310.51
02/11/2005,315.56
03/11/2005,322.52
04/11/2005,321.15
07/11/2005,322.59
08/11/2005,321.35
09/11/2005,320.56
10/11/2005,319.13
11/11/2005,317.73
14/11/2005,317.83
15/11/2005,317.06
16/11/2005,315.90
17/11/2005,313.91
18/11/2005,312.50
21/11/2005,311.80
22/11/2005,308.53
23/11/2005,305.50
24/11/2005,301.78
25/11/2005,309.47
28/11/2005,308.18
29/11/2005,307.77
30/11/2005,311.33
01/12/2005,312.09
02/12/2005,312.43
05/12/2005,312.86
06/12/2005,312.29
07/12/2005,312.31
08/12/2005,313.09
09/12/2005,315.79
12/12/2005,316.88
13/12/2005,316.73
14/12/2005,314.94
15/12/2005,314.08
16/12/2005,314.49
19/12/2005,311.60
20/12/2005,311.83
21/12/2005,310.64
22/12/2005,309.96
23/12/2005,309.14
26/12/2005,309.26
27/12/2005,308.42
28/12/2005,307.32
29/12/2005,308.80
30/12/2005,307.50
03/01/2006,305.28
04/01/2006,305.09
05/01/2006,306.71
06/01/2006,307.50
09/01/2006,306.31
10/01/2006,306.35
11/01/2006,304.96
12/01/2006,304.23
13/01/2006,306.83
17/01/2006,308.94
18/01/2006,310.38
19/01/2006,310.52
20/01/2006,313.38
23/01/2006,308.31
24/01/2006,306.84
25/01/2006,310.86
26/01/2006,313.30
27/01/2006,312.32
06/02/2006,313.14
07/02/2006,318.95
08/02/2006,325.00
09/02/2006,325.54
10/02/2006,325.17
13/02/2006,324.46
14/02/2006,325.59
15/02/2006,327.67
16/02/2006,331.06
17/02/2006,339.83
20/02/2006,353.96
21/02/2006,366.46
22/02/2006,364.44
23/02/2006,368.93
24/02/2006,373.50
27/02/2006,379.57
28/02/2006,390.65
01/03/2006,401.90
02/03/2006,412.82
03/03/2006,397.95
06/03/2006,409.76
07/03/2006,413.33
08/03/2006,409.28
09/03/2006,412.12
10/03/2006,414.36
13/03/2006,424.46
14/03/2006,432.21
15/03/2006,427.59
16/03/2006,432.86
17/03/2006,443.19
20/03/2006,453.48
21/03/2006,462.69
22/03/2006,459.36
23/03/2006,459.42
24/03/2006,456.06
27/03/2006,463.00
28/03/2006,466.47
29/03/2006,474.79
30/03/2006,493.41
31/03/2006,503.56
03/04/2006,523.32
04/04/2006,505.42
05/04/2006,521.12
06/04/2006,532.69
07/04/2006,544.71
10/04/2006,540.36
11/04/2006,528.63
12/04/2006,539.23
13/04/2006,551.60
14/04/2006,555.15
17/04/2006,561.09
18/04/2006,570.94
19/04/2006,571.16
20/04/2006,569.79
21/04/2006,591.39
24/04/2006,615.14
25/04/2006,632.69
26/04/2006,621.53
27/04/2006,594.02
28/04/2006,595.48
03/05/2006,612.11
04/05/2006,601.34
05/05/2006,593.89
08/05/2006,574.25
09/05/2006,546.40
10/05/2006,520.82
11/05/2006,542.95
12/05/2006,566.76
15/05/2006,590.25
16/05/2006,564.52
17/05/2006,575.54
18/05/2006,566.11
19/05/2006,562.33
22/05/2006,553.37
23/05/2006,538.60
24/05/2006,559.55
25/05/2006,543.41
26/05/2006,545.39
29/05/2006,537.30
30/05/2006,526.01
31/05/2006,538.91
01/06/2006,535.18
02/06/2006,540.23
05/06/2006,551.26
06/06/2006,551.79
07/06/2006,544.55
08/06/2006,548.19
09/06/2006,548.79
12/06/2006,545.98
13/06/2006,543.90
14/06/2006,540.96
15/06/2006,537.48
16/06/2006,523.70
19/06/2006,519.47
20/06/2006,505.94
21/06/2006,487.86
22/06/2006,510.15
23/06/2006,510.62
26/06/2006,502.94
27/06/2006,501.56
28/06/2006,506.46
29/06/2006,512.29
30/06/2006,515.59
03/07/2006,507.31
04/07/2006,500.49
05/07/2006,499.80
06/07/2006,505.26
07/07/2006,508.31
10/07/2006,504.98
11/07/2006,504.00
12/07/2006,502.08
13/07/2006,509.15
14/07/2006,506.10
17/07/2006,494.31
18/07/2006,484.13
19/07/2006,466.19
20/07/2006,485.57
21/07/2006,472.86
24/07/2006,460.68
25/07/2006,439.66
26/07/2006,434.24
27/07/2006,441.27
28/07/2006,439.57
31/07/2006,422.41
01/08/2006,404.87
02/08/2006,399.80
03/08/2006,417.73
04/08/2006,435.50
07/08/2006,423.49
08/08/2006,433.40
09/08/2006,430.25
10/08/2006,432.40
11/08/2006,443.45
14/08/2006,464.55
15/08/2006,460.34
16/08/2006,476.24
17/08/2006,483.32
18/08/2006,482.31
21/08/2006,482.19
22/08/2006,470.12
23/08/2006,478.39
24/08/2006,479.03
25/08/2006,477.43
28/08/2006,483.06
29/08/2006,488.63
30/08/2006,492.77
31/08/2006,491.18
01/09/2006,498.21
