Date,Open,High,Low,Close,Adj Close,Volume
2013-07-22,948.273987,948.273987,948.273987,948.273987,948.273987,0
2013-07-23,974.434021,974.434021,974.434021,974.434021,974.434021,0
2013-07-24,980.971985,980.971985,980.971985,980.971985,980.971985,0
2013-07-25,961.817017,961.817017,961.817017,961.817017,961.817017,0
2013-07-26,959.992004,959.992004,959.992004,959.992004,959.992004,0
2013-07-29,941.325012,941.325012,941.325012,941.325012,941.325012,0
2013-07-30,938.866028,938.866028,938.866028,938.866028,938.866028,0
2013-07-31,942.965027,942.965027,942.965027,942.965027,942.965027,0
2013-08-01,971.706970,971.706970,971.706970,971.706970,971.706970,0
2013-08-02,975.400024,975.400024,975.400024,975.400024,975.400024,0
2013-08-05,991.544006,991.544006,991.544006,991.544006,991.544006,0
2013-08-06,1002.369995,1002.369995,1002.369995,1002.369995,1002.369995,0
2013-08-07,990.776978,990.776978,990.776978,990.776978,990.776978,0
2013-08-08,994.640991,994.640991,994.640991,994.640991,994.640991,0
2013-08-09,996.424011,996.424011,996.424011,996.424011,996.424011,0
2013-08-12,1009.130005,1009.130005,1009.130005,1009.130005,1009.130005,0
2013-08-13,1014.969971,1014.969971,1014.969971,1014.969971,1014.969971,0
2013-08-14,1012.799988,1012.799988,1012.799988,1012.799988,1012.799988,0
2013-08-15,1001.049988,1001.049988,1001.049988,1001.049988,1001.049988,0
2013-08-16,980.607971,980.607971,980.607971,980.607971,980.607971,0
2013-08-19,999.294006,999.294006,999.294006,999.294006,999.294006,0
2013-08-20,998.841003,998.841003,998.841003,998.841003,998.841003,0
2013-08-21,1003.830017,1003.830017,1003.830017,1003.830017,1003.830017,0
2013-08-22,1006.690002,1006.690002,1006.690002,1006.690002,1006.690002,0
2013-08-23,1004.929993,1004.929993,1004.929993,1004.929993,1004.929993,0
2013-08-26,1023.590027,1023.590027,1023.590027,1023.590027,1023.590027,0
2013-08-27,1029.449951,1029.449951,1029.449951,1029.449951,1029.449951,0
2013-08-28,1016.260010,1016.260010,1016.260010,1016.260010,1016.260010,0
2013-08-29,1014.440002,1014.440002,1014.440002,1014.440002,1014.440002,0
2013-08-30,996.700989,996.700989,996.700989,996.700989,996.700989,0
2013-09-02,1008.039978,1008.039978,1008.039978,1008.039978,1008.039978,0
2013-09-03,1023.789978,1023.789978,1023.789978,1023.789978,1023.789978,0
2013-09-04,1023.809998,1023.809998,1023.809998,1023.809998,1023.809998,0
2013-09-05,1025.829956,1025.829956,1025.829956,1025.829956,1025.829956,0
2013-09-06,1030.760010,1030.760010,1030.760010,1030.760010,1030.760010,0
2013-09-09,1039.910034,1039.910034,1039.910034,1039.910034,1039.910034,0
2013-09-10,1044.579956,1044.579956,1044.579956,1044.579956,1044.579956,0
2013-09-11,1034.520020,1034.520020,1034.520020,1034.520020,1034.520020,0
2013-09-12,1035.000000,1035.000000,1035.000000,1035.000000,1035.000000,0
2013-09-13,1041.489990,1041.489990,1041.489990,1041.489990,1041.489990,0
2013-09-16,1045.239990,1045.239990,1045.239990,1045.239990,1045.239990,0
2013-09-17,1030.250000,1030.250000,1030.250000,1030.250000,1030.250000,0
2013-09-18,1036.510010,1036.510010,1036.510010,1036.510010,1036.510010,0
2013-09-23,1059.739990,1059.739990,1059.739990,1059.739990,1059.739990,0
2013-09-24,1059.810059,1059.810059,1059.810059,1059.810059,1059.810059,0
2013-09-25,1054.069946,1054.069946,1054.069946,1054.069946,1054.069946,0
2013-09-26,1039.849976,1039.849976,1039.849976,1039.849976,1039.849976,0
2013-09-27,1043.739990,1043.739990,1043.739990,1043.739990,1043.739990,0
2013-09-30,1056.550049,1056.550049,1056.550049,1056.550049,1056.550049,0
2013-10-08,1074.800049,1074.800049,1074.800049,1074.800049,1074.800049,0
2013-10-09,1084.880005,1084.880005,1084.880005,1084.880005,1084.880005,0
2013-10-10,1076.849976,1076.849976,1076.849976,1076.849976,1076.849976,0
2013-10-11,1087.439941,1087.439941,1087.439941,1087.439941,1087.439941,0
2013-10-14,1097.060059,1097.060059,1097.060059,1097.060059,1097.060059,0
2013-10-15,1094.579956,1094.579956,1094.579956,1094.579956,1094.579956,0
2013-10-16,1066.329956,1066.329956,1066.329956,1066.329956,1066.329956,0
2013-10-17,1066.530029,1066.530029,1066.530029,1066.530029,1066.530029,0
2013-10-18,1074.119995,1074.119995,1074.119995,1074.119995,1074.119995,0
2013-10-21,1101.589966,1101.589966,1101.589966,1101.589966,1101.589966,0
2013-10-22,1088.550049,1088.550049,1088.550049,1088.550049,1088.550049,0
2013-10-23,1065.219971,1065.219971,1065.219971,1065.219971,1065.219971,0
2013-10-24,1058.780029,1058.780029,1058.780029,1058.780029,1058.780029,0
2013-10-25,1039.939941,1039.939941,1039.939941,1039.939941,1039.939941,0
2013-10-28,1037.849976,1037.849976,1037.849976,1037.849976,1037.849976,0
2013-10-29,1019.039978,1019.039978,1019.039978,1019.039978,1019.039978,0
2013-10-30,1035.199951,1035.199951,1035.199951,1035.199951,1035.199951,0
2013-10-31,1021.039978,1021.039978,1021.039978,1021.039978,1021.039978,0
2013-11-01,1016.969971,1016.969971,1016.969971,1016.969971,1016.969971,0
2013-11-04,1021.469971,1021.469971,1021.469971,1021.469971,1021.469971,0
2013-11-05,1034.609985,1034.609985,1034.609985,1034.609985,1034.609985,0
2013-11-06,1023.859985,1023.859985,1023.859985,1023.859985,1023.859985,0
2013-11-07,1011.260010,1011.260010,1011.260010,1011.260010,1011.260010,0
2013-11-08,997.880981,997.880981,997.880981,997.880981,997.880981,0
2013-11-11,1004.940002,1004.940002,1004.940002,1004.940002,1004.940002,0
2013-11-12,1014.190002,1014.190002,1014.190002,1014.190002,1014.190002,0
2013-11-13,996.367004,996.367004,996.367004,996.367004,996.367004,0
2013-11-14,1011.109985,1011.109985,1011.109985,1011.109985,1011.109985,0
2013-11-15,1029.709961,1029.709961,1029.709961,1029.709961,1029.709961,0
2013-11-18,1052.130005,1052.130005,1052.130005,1052.130005,1052.130005,0
2013-11-19,1054.050049,1054.050049,1054.050049,1054.050049,1054.050049,0
2013-11-20,1060.790039,1060.790039,1060.790039,1060.790039,1060.790039,0
2013-11-21,1055.920044,1055.920044,1055.920044,1055.920044,1055.920044,0
2013-11-22,1052.709961,1052.709961,1052.709961,1052.709961,1052.709961,0
2013-11-25,1052.189941,1052.189941,1052.189941,1052.189941,1052.189941,0
2013-11-26,1054.650024,1054.650024,1054.650024,1054.650024,1054.650024,0
2013-11-27,1069.260010,1069.260010,1069.260010,1069.260010,1069.260010,0
2013-11-28,1079.880005,1079.880005,1079.880005,1079.880005,1079.880005,0
2013-11-29,1089.599976,1089.599976,1089.599976,1089.599976,1089.599976,0
2013-12-02,1035.540039,1035.540039,1035.540039,1035.540039,1035.540039,0
2013-12-03,1053.290039,1053.290039,1053.290039,1053.290039,1053.290039,0
2013-12-04,1064.020020,1064.020020,1064.020020,1064.020020,1064.020020,0
2013-12-05,1058.010010,1058.010010,1058.010010,1058.010010,1058.010010,0
2013-12-06,1055.859985,1055.859985,1055.859985,1055.859985,1055.859985,0
2013-12-09,1066.729980,1066.729980,1066.729980,1066.729980,1066.729980,0
2013-12-10,1066.349976,1066.349976,1066.349976,1066.349976,1066.349976,0
2013-12-11,1056.780029,1056.780029,1056.780029,1056.780029,1056.780029,0
2013-12-12,1064.050049,1064.050049,1064.050049,1064.050049,1064.050049,0
2013-12-13,1068.189941,1068.189941,1068.189941,1068.189941,1068.189941,0
2013-12-16,1054.689941,1054.689941,1054.689941,1054.689941,1054.689941,0
2013-12-17,1047.489990,1047.489990,1047.489990,1047.489990,1047.489990,0
2013-12-18,1046.839966,1046.839966,1046.839966,1046.839966,1046.839966,0
2013-12-19,1039.900024,1039.900024,1039.900024,1039.900024,1039.900024,0
2013-12-20,1026.229980,1026.229980,1026.229980,1026.229980,1026.229980,0
2013-12-23,1025.579956,1025.579956,1025.579956,1025.579956,1025.579956,0
2013-12-24,1034.790039,1034.790039,1034.790039,1034.790039,1034.790039,0
2013-12-25,1050.989990,1050.989990,1050.989990,1050.989990,1050.989990,0
2013-12-26,1032.599976,1032.599976,1032.599976,1032.599976,1032.599976,0
2013-12-27,1050.849976,1050.849976,1050.849976,1050.849976,1050.849976,0
2013-12-30,1054.219971,1054.219971,1054.219971,1054.219971,1054.219971,0
2013-12-31,1057.670044,1057.670044,1057.670044,1057.670044,1057.670044,0
2014-01-02,1068.099976,1068.099976,1068.099976,1068.099976,1068.099976,0
2014-01-03,1065.689941,1065.689941,1065.689941,1065.689941,1065.689941,0
2014-01-06,1038.339966,1038.339966,1038.339966,1038.339966,1038.339966,0
2014-01-07,1044.670044,1044.670044,1044.670044,1044.670044,1044.670044,0
2014-01-08,1053.770020,1053.770020,1053.770020,1053.770020,1053.770020,0
2014-01-09,1038.619995,1038.619995,1038.619995,1038.619995,1038.619995,0
2014-01-10,1021.590027,1021.590027,1021.590027,1021.590027,1021.590027,0
2014-01-13,1019.469971,1019.469971,1019.469971,1019.469971,1019.469971,0
2014-01-14,1039.619995,1039.619995,1039.619995,1039.619995,1039.619995,0
2014-01-15,1047.310059,1047.310059,1047.310059,1047.310059,1047.310059,0
2014-01-16,1046.170044,1046.170044,1046.170044,1046.170044,1046.170044,0
2014-01-17,1036.030029,1036.030029,1036.030029,1036.030029,1036.030029,0
2014-01-20,1026.939941,1026.939941,1026.939941,1026.939941,1026.939941,0
2014-01-21,1042.589966,1042.589966,1042.589966,1042.589966,1042.589966,0
2014-01-22,1067.050049,1067.050049,1067.050049,1067.050049,1067.050049,0
2014-01-23,1075.469971,1075.469971,1075.469971,1075.469971,1075.469971,0
2014-01-24,1089.530029,1089.530029,1089.530029,1089.530029,1089.530029,0
2014-01-27,1083.209961,1083.209961,1083.209961,1083.209961,1083.209961,0
2014-01-28,1079.839966,1079.839966,1079.839966,1079.839966,1079.839966,0
2014-01-29,1089.000000,1089.000000,1089.000000,1089.000000,1089.000000,0
2014-01-30,1081.270020,1081.270020,1081.270020,1081.270020,1081.270020,0
2014-02-07,1098.689941,1098.689941,1098.689941,1098.689941,1098.689941,0
2014-02-10,1128.060059,1128.060059,1128.060059,1128.060059,1128.060059,0
2014-02-11,1127.219971,1127.219971,1127.219971,1127.219971,1127.219971,0
2014-02-12,1139.040039,1139.040039,1139.040039,1139.040039,1139.040039,0
2014-02-13,1119.930054,1119.930054,1119.930054,1119.930054,1119.930054,0
2014-02-14,1138.390015,1138.390015,1138.390015,1138.390015,1138.390015,0
2014-02-17,1160.390015,1160.390015,1160.390015,1160.390015,1160.390015,0
2014-02-18,1155.619995,1155.619995,1155.619995,1155.619995,1155.619995,0
2014-02-19,1157.199951,1157.199951,1157.199951,1157.199951,1157.199951,0
2014-02-20,1139.270020,1139.270020,1139.270020,1139.270020,1139.270020,0
2014-02-21,1135.010010,1135.010010,1135.010010,1135.010010,1135.010010,0
2014-02-24,1134.189941,1134.189941,1134.189941,1134.189941,1134.189941,0
2014-02-25,1089.219971,1089.219971,1089.219971,1089.219971,1089.219971,0
2014-02-26,1094.729980,1094.729980,1094.729980,1094.729980,1094.729980,0
2014-02-27,1075.479980,1075.479980,1075.479980,1075.479980,1075.479980,0
2014-02-28,1090.859985,1090.859985,1090.859985,1090.859985,1090.859985,0
2014-03-03,1109.410034,1109.410034,1109.410034,1109.410034,1109.410034,0
2014-03-04,1106.349976,1106.349976,1106.349976,1106.349976,1106.349976,0
2014-03-05,1103.670044,1103.670044,1103.670044,1103.670044,1103.670044,0
2014-03-06,1105.689941,1105.689941,1105.689941,1105.689941,1105.689941,0
2014-03-07,1102.280029,1102.280029,1102.280029,1102.280029,1102.280029,0
2014-03-10,1064.060059,1064.060059,1064.060059,1064.060059,1064.060059,0
2014-03-11,1064.300049,1064.300049,1064.300049,1064.300049,1064.300049,0
2014-03-12,1062.790039,1062.790039,1062.790039,1062.790039,1062.790039,0
2014-03-13,1078.349976,1078.349976,1078.349976,1078.349976,1078.349976,0
2014-03-14,1074.189941,1074.189941,1074.189941,1074.189941,1074.189941,0
2014-03-17,1096.349976,1096.349976,1096.349976,1096.349976,1096.349976,0
2014-03-18,1099.900024,1099.900024,1099.900024,1099.900024,1099.900024,0
2014-03-19,1094.439941,1094.439941,1094.439941,1094.439941,1094.439941,0
2014-03-20,1065.430054,1065.430054,1065.430054,1065.430054,1065.430054,0
2014-03-21,1084.500000,1084.500000,1084.500000,1084.500000,1084.500000,0
2014-03-24,1085.479980,1085.479980,1085.479980,1085.479980,1085.479980,0
2014-03-25,1083.310059,1083.310059,1083.310059,1083.310059,1083.310059,0
2014-03-26,1088.849976,1088.849976,1088.849976,1088.849976,1088.849976,0
2014-03-27,1067.319946,1067.319946,1067.319946,1067.319946,1067.319946,0
2014-03-28,1044.140015,1044.140015,1044.140015,1044.140015,1044.140015,0
2014-03-31,1039.880005,1039.880005,1039.880005,1039.880005,1039.880005,0
2014-04-01,1057.010010,1057.010010,1057.010010,1057.010010,1057.010010,0
2014-04-02,1055.119995,1055.119995,1055.119995,1055.119995,1055.119995,0
2014-04-03,1055.579956,1055.579956,1055.579956,1055.579956,1055.579956,0
2014-04-04,1068.069946,1068.069946,1068.069946,1068.069946,1068.069946,0
2014-04-08,1078.199951,1078.199951,1078.199951,1078.199951,1078.199951,0
2014-04-09,1087.890015,1087.890015,1087.890015,1087.890015,1087.890015,0
2014-04-10,1092.699951,1092.699951,1092.699951,1092.699951,1092.699951,0
2014-04-11,1088.099976,1088.099976,1088.099976,1088.099976,1088.099976,0
2014-04-14,1094.410034,1094.410034,1094.410034,1094.410034,1094.410034,0
2014-04-15,1085.959961,1085.959961,1085.959961,1085.959961,1085.959961,0
2014-04-16,1085.060059,1085.060059,1085.060059,1085.060059,1085.060059,0
2014-04-17,1086.229980,1086.229980,1086.229980,1086.229980,1086.229980,0
2014-04-18,1089.359985,1089.359985,1089.359985,1089.359985,1089.359985,0
2014-04-21,1074.780029,1074.780029,1074.780029,1074.780029,1074.780029,0
2014-04-22,1066.500000,1066.500000,1066.500000,1066.500000,1066.500000,0
2014-04-23,1064.930054,1064.930054,1064.930054,1064.930054,1064.930054,0
2014-04-24,1057.310059,1057.310059,1057.310059,1057.310059,1057.310059,0
2014-04-25,1036.719971,1036.719971,1036.719971,1036.719971,1036.719971,0
2014-04-28,1007.270020,1007.270020,1007.270020,1007.270020,1007.270020,0
2014-04-29,1019.840027,1019.840027,1019.840027,1019.840027,1019.840027,0
2014-04-30,1027.569946,1027.569946,1027.569946,1027.569946,1027.569946,0
2014-05-05,1037.030029,1037.030029,1037.030029,1037.030029,1037.030029,0
2014-05-06,1044.199951,1044.199951,1044.199951,1044.199951,1044.199951,0
2014-05-07,1027.989990,1027.989990,1027.989990,1027.989990,1027.989990,0
2014-05-08,1026.199951,1026.199951,1026.199951,1026.199951,1026.199951,0
2014-05-09,1017.690002,1017.690002,1017.690002,1017.690002,1017.690002,0
2014-05-12,1040.540039,1040.540039,1040.540039,1040.540039,1040.540039,0
2014-05-13,1039.390015,1039.390015,1039.390015,1039.390015,1039.390015,0
2014-05-14,1040.810059,1040.810059,1040.810059,1040.810059,1040.810059,0
2014-05-15,1022.510010,1022.510010,1022.510010,1022.510010,1022.510010,0
2014-05-16,1019.359985,1019.359985,1019.359985,1019.359985,1019.359985,0
2014-05-19,1014.190002,1014.190002,1014.190002,1014.190002,1014.190002,0
2014-05-20,1018.500000,1018.500000,1018.500000,1018.500000,1018.500000,0
2014-05-21,1028.000000,1028.000000,1028.000000,1028.000000,1028.000000,0
2014-05-22,1028.680054,1028.680054,1028.680054,1028.680054,1028.680054,0
2014-05-23,1040.459961,1040.459961,1040.459961,1040.459961,1040.459961,0
2014-05-26,1052.800049,1052.800049,1052.800049,1052.800049,1052.800049,0
2014-05-27,1048.810059,1048.810059,1048.810059,1048.810059,1048.810059,0
2014-05-28,1063.219971,1063.219971,1063.219971,1063.219971,1063.219971,0
2014-05-29,1050.579956,1050.579956,1050.579956,1050.579956,1050.579956,0
2014-05-30,1053.750000,1053.750000,1053.750000,1053.750000,1053.750000,0
2014-06-03,1052.880005,1052.880005,1052.880005,1052.880005,1052.880005,0
2014-06-04,1044.430054,1044.430054,1044.430054,1044.430054,1044.430054,0
2014-06-05,1058.300049,1058.300049,1058.300049,1058.300049,1058.300049,0
2014-06-06,1055.560059,1055.560059,1055.560059,1055.560059,1055.560059,0
2014-06-09,1049.310059,1049.310059,1049.310059,1049.310059,1049.310059,0
2014-06-10,1063.880005,1063.880005,1063.880005,1063.880005,1063.880005,0
2014-06-11,1068.930054,1068.930054,1068.930054,1068.930054,1068.930054,0
2014-06-12,1066.560059,1066.560059,1066.560059,1066.560059,1066.560059,0
2014-06-13,1079.359985,1079.359985,1079.359985,1079.359985,1079.359985,0
2014-06-16,1086.530029,1086.530029,1086.530029,1086.530029,1086.530029,0
2014-06-17,1075.810059,1075.810059,1075.810059,1075.810059,1075.810059,0
2014-06-18,1068.719971,1068.719971,1068.719971,1068.719971,1068.719971,0
2014-06-19,1040.420044,1040.420044,1040.420044,1040.420044,1040.420044,0
2014-06-20,1050.109985,1050.109985,1050.109985,1050.109985,1050.109985,0
2014-06-23,1061.260010,1061.260010,1061.260010,1061.260010,1061.260010,0
2014-06-24,1068.500000,1068.500000,1068.500000,1068.500000,1068.500000,0
2014-06-25,1064.229980,1064.229980,1064.229980,1064.229980,1064.229980,0
2014-06-26,1080.329956,1080.329956,1080.329956,1080.329956,1080.329956,0
2014-06-27,1086.979980,1086.979980,1086.979980,1086.979980,1086.979980,0
2014-06-30,1096.780029,1096.780029,1096.780029,1096.780029,1096.780029,0
2014-07-01,1101.719971,1101.719971,1101.719971,1101.719971,1101.719971,0
2014-07-02,1106.939941,1106.939941,1106.939941,1106.939941,1106.939941,0
2014-07-03,1113.910034,1113.910034,1113.910034,1113.910034,1113.910034,0
2014-07-04,1113.550049,1113.550049,1113.550049,1113.550049,1113.550049,0
2014-07-07,1111.819946,1111.819946,1111.819946,1111.819946,1111.819946,0
2014-07-08,1120.380005,1120.380005,1120.380005,1120.380005,1120.380005,0
2014-07-09,1102.430054,1102.430054,1102.430054,1102.430054,1102.430054,0
2014-07-10,1100.859985,1100.859985,1100.859985,1100.859985,1100.859985,0
2014-07-11,1107.810059,1107.810059,1107.810059,1107.810059,1107.810059,0
2014-07-14,1121.050049,1121.050049,1121.050049,1121.050049,1121.050049,0
2014-07-15,1116.750000,1116.750000,1116.750000,1116.750000,1116.750000,0
2014-07-16,1105.219971,1105.219971,1105.219971,1105.219971,1105.219971,0
2014-07-17,1099.050049,1099.050049,1099.050049,1099.050049,1099.050049,0
2014-07-18,1101.260010,1101.260010,1101.260010,1101.260010,1101.260010,0
2014-07-21,1100.079956,1100.079956,1100.079956,1100.079956,1100.079956,0
2014-07-22,1114.760010,1114.760010,1114.760010,1114.760010,1114.760010,0
2014-07-23,1102.729980,1102.729980,1102.729980,1102.729980,1102.729980,0
2014-07-24,1101.089966,1101.089966,1101.089966,1101.089966,1101.089966,0
2014-07-25,1111.520020,1111.520020,1111.520020,1111.520020,1111.520020,0
2014-07-28,1133.829956,1133.829956,1133.829956,1133.829956,1133.829956,0
2014-07-29,1145.739990,1145.739990,1145.739990,1145.739990,1145.739990,0
2014-07-30,1150.560059,1150.560059,1150.560059,1150.560059,1150.560059,0
2014-07-31,1160.010010,1160.010010,1160.010010,1160.010010,1160.010010,0
2014-08-01,1148.290039,1148.290039,1148.290039,1148.290039,1148.290039,0
2014-08-04,1164.319946,1164.319946,1164.319946,1164.319946,1164.319946,0
2014-08-05,1172.760010,1172.760010,1172.760010,1172.760010,1172.760010,0
2014-08-06,1177.329956,1177.329956,1177.329956,1177.329956,1177.329956,0
2014-08-07,1166.500000,1166.500000,1166.500000,1166.500000,1166.500000,0
2014-08-08,1174.410034,1174.410034,1174.410034,1174.410034,1174.410034,0
2014-08-11,1191.359985,1191.359985,1191.359985,1191.359985,1191.359985,0
2014-08-12,1194.939941,1194.939941,1194.939941,1194.939941,1194.939941,0
2014-08-13,1194.810059,1194.810059,1194.810059,1194.810059,1194.810059,0
2014-08-14,1187.949951,1187.949951,1187.949951,1187.949951,1187.949951,0
2014-08-15,1201.180054,1201.180054,1201.180054,1201.180054,1201.180054,0
2014-08-18,1218.729980,1218.729980,1218.729980,1218.729980,1218.729980,0
2014-08-19,1223.089966,1223.089966,1223.089966,1223.089966,1223.089966,0
2014-08-20,1222.119995,1222.119995,1222.119995,1222.119995,1222.119995,0
2014-08-21,1223.829956,1223.829956,1223.829956,1223.829956,1223.829956,0
2014-08-22,1232.500000,1232.500000,1232.500000,1232.500000,1232.500000,0
2014-08-25,1223.069946,1223.069946,1223.069946,1223.069946,1223.069946,0
2014-08-26,1202.459961,1202.459961,1202.459961,1202.459961,1202.459961,0
2014-08-27,1209.199951,1209.199951,1209.199951,1209.199951,1209.199951,0
2014-08-28,1198.709961,1198.709961,1198.709961,1198.709961,1198.709961,0
2014-08-29,1212.260010,1212.260010,1212.260010,1212.260010,1212.260010,0
2014-09-01,1232.560059,1232.560059,1232.560059,1232.560059,1232.560059,0
2014-09-02,1249.060059,1249.060059,1249.060059,1249.060059,1249.060059,0
2014-09-03,1258.739990,1258.739990,1258.739990,1258.739990,1258.739990,0
2014-09-04,1268.560059,1268.560059,1268.560059,1268.560059,1268.560059,0
2014-09-05,1273.680054,1273.680054,1273.680054,1273.680054,1273.680054,0
2014-09-09,1279.520020,1279.520020,1279.520020,1279.520020,1279.520020,0
2014-09-10,1285.180054,1285.180054,1285.180054,1285.180054,1285.180054,0
2014-09-11,1283.030029,1283.030029,1283.030029,1283.030029,1283.030029,0
2014-09-12,1294.790039,1294.790039,1294.790039,1294.790039,1294.790039,0
2014-09-15,1304.199951,1304.199951,1304.199951,1304.199951,1304.199951,0
2014-09-16,1263.040039,1263.040039,1263.040039,1263.040039,1263.040039,0
2014-09-17,1271.339966,1271.339966,1271.339966,1271.339966,1271.339966,0
2014-09-18,1279.430054,1279.430054,1279.430054,1279.430054,1279.430054,0
2014-09-19,1291.229980,1291.229980,1291.229980,1291.229980,1291.229980,0
2014-09-22,1275.520020,1275.520020,1275.520020,1275.520020,1275.520020,0
2014-09-23,1291.420044,1291.420044,1291.420044,1291.420044,1291.420044,0
2014-09-24,1309.140015,1309.140015,1309.140015,1309.140015,1309.140015,0
2014-09-25,1309.040039,1309.040039,1309.040039,1309.040039,1309.040039,0
2014-09-26,1312.599976,1312.599976,1312.599976,1312.599976,1312.599976,0
2014-09-29,1324.939941,1324.939941,1324.939941,1324.939941,1324.939941,0
2014-09-30,1333.500000,1333.500000,1333.500000,1333.500000,1333.500000,0
2014-10-08,1351.819946,1351.819946,1351.819946,1351.819946,1351.819946,0
2014-10-09,1355.709961,1355.709961,1355.709961,1355.709961,1355.709961,0
2014-10-10,1350.599976,1350.599976,1350.599976,1350.599976,1350.599976,0
2014-10-13,1349.469971,1349.469971,1349.469971,1349.469971,1349.469971,0
2014-10-14,1345.640015,1345.640015,1345.640015,1345.640015,1345.640015,0
2014-10-15,1351.119995,1351.119995,1351.119995,1351.119995,1351.119995,0
2014-10-16,1332.900024,1332.900024,1332.900024,1332.900024,1332.900024,0
2014-10-17,1323.520020,1323.520020,1323.520020,1323.520020,1323.520020,0
2014-10-20,1340.979980,1340.979980,1340.979980,1340.979980,1340.979980,0
2014-10-21,1330.770020,1330.770020,1330.770020,1330.770020,1330.770020,0
2014-10-22,1316.030029,1316.030029,1316.030029,1316.030029,1316.030029,0
2014-10-23,1296.050049,1296.050049,1296.050049,1296.050049,1296.050049,0
2014-10-24,1296.640015,1296.640015,1296.640015,1296.640015,1296.640015,0
2014-10-27,1302.390015,1302.390015,1302.390015,1302.390015,1302.390015,0
2014-10-28,1333.530029,1333.530029,1333.530029,1333.530029,1333.530029,0
2014-10-29,1349.969971,1349.969971,1349.969971,1349.969971,1349.969971,0
2014-10-30,1349.569946,1349.569946,1349.569946,1349.569946,1349.569946,0
2014-10-31,1350.500000,1350.500000,1350.500000,1350.500000,1350.500000,0
2014-11-03,1361.380005,1361.380005,1361.380005,1361.380005,1361.380005,0
2014-11-04,1353.810059,1353.810059,1353.810059,1353.810059,1353.810059,0
2014-11-05,1353.119995,1353.119995,1353.119995,1353.119995,1353.119995,0
2014-11-06,1364.530029,1364.530029,1364.530029,1364.530029,1364.530029,0
2014-11-07,1354.359985,1354.359985,1354.359985,1354.359985,1354.359985,0
2014-11-10,1365.640015,1365.640015,1365.640015,1365.640015,1365.640015,0
2014-11-11,1325.729980,1325.729980,1325.729980,1325.729980,1325.729980,0
2014-11-12,1345.410034,1345.410034,1345.410034,1345.410034,1345.410034,0
2014-11-13,1325.780029,1325.780029,1325.780029,1325.780029,1325.780029,0
2014-11-14,1322.619995,1322.619995,1322.619995,1322.619995,1322.619995,0
2014-11-17,1335.729980,1335.729980,1335.729980,1335.729980,1335.729980,0
2014-11-18,1338.089966,1338.089966,1338.089966,1338.089966,1338.089966,0
2014-11-19,1347.359985,1347.359985,1347.359985,1347.359985,1347.359985,0
2014-11-20,1344.569946,1344.569946,1344.569946,1344.569946,1344.569946,0
2014-11-21,1359.829956,1359.829956,1359.829956,1359.829956,1359.829956,0
2014-11-24,1377.790039,1377.790039,1377.790039,1377.790039,1377.790039,0
2014-11-25,1397.410034,1397.410034,1397.410034,1397.410034,1397.410034,0
2014-11-26,1405.660034,1405.660034,1405.660034,1405.660034,1405.660034,0
2014-11-27,1416.180054,1416.180054,1416.180054,1416.180054,1416.180054,0
2014-11-28,1420.319946,1420.319946,1420.319946,1420.319946,1420.319946,0
