DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
23/03/2016,574.71,VNIndex,570.74,575.22,570.39,131018465.0
22/03/2016,570.91,VNIndex,572.70,573.80,567.80,122946861.0
21/03/2016,572.27,VNIndex,577.65,580.83,572.27,143821208.0
18/03/2016,575.82,VNIndex,579.95,580.81,575.44,174635724.0
17/03/2016,579.26,VNIndex,581.55,583.53,579.26,139106276.0
16/03/2016,577.07,VNIndex,573.88,577.96,573.37,138846792.0
15/03/2016,574.04,VNIndex,576.78,578.96,572.59,138751705.0
14/03/2016,577.98,VNIndex,579.61,579.84,576.26,122345037.0
11/03/2016,577.26,VNIndex,576.12,580.93,574.81,134283066.0
10/03/2016,575.91,VNIndex,574.07,575.91,571.52,118002950.0
09/03/2016,571.71,VNIndex,573.47,576.32,571.48,119004380.0
08/03/2016,574.71,VNIndex,576.75,579.87,574.53,141993300.0
07/03/2016,576.20,VNIndex,575.76,580.95,575.39,154716730.0
04/03/2016,573.65,VNIndex,570.18,576.02,568.83,131117770.0
03/03/2016,570.39,VNIndex,573.06,573.88,569.39,121849037.0
02/03/2016,570.18,VNIndex,564.85,570.18,562.97,140315155.0
01/03/2016,561.56,VNIndex,560.03,565.65,560.03,115489083.0
29/02/2016,559.37,VNIndex,565.61,566.31,559.37,116967700.0
26/02/2016,566.11,VNIndex,565.61,566.80,562.39,96301554.00
25/02/2016,562.82,VNIndex,571.15,573.63,562.82,128771160.0
24/02/2016,568.04,VNIndex,559.48,569.70,557.77,150465740.0
23/02/2016,561.28,VNIndex,564.75,567.58,561.09,151184460.0
22/02/2016,560.71,VNIndex,555.31,561.44,555.31,146388210.0
19/02/2016,554.03,VNIndex,552.37,555.16,551.38,176932600.0
18/02/2016,552.49,VNIndex,550.51,555.05,549.16,105400240.0
17/02/2016,547.05,VNIndex,551.38,552.38,547.05,109491034.0
16/02/2016,548.05,VNIndex,545.72,548.89,545.72,101629189.0
15/02/2016,543.79,VNIndex,540.13,544.59,537.81,63721640.00
05/02/2016,544.75,VNIndex,540.64,545.54,540.64,58925530.00
04/02/2016,542.15,VNIndex,542.91,545.17,541.66,59056207.00
03/02/2016,539.07,VNIndex,531.11,539.07,530.23,72559691.00
02/02/2016,536.45,VNIndex,537.71,542.26,535.38,81942662.00
01/02/2016,540.56,VNIndex,545.27,548.58,540.56,91931279.00
29/01/2016,545.25,VNIndex,539.96,545.71,537.51,98872561.00
28/01/2016,539.47,VNIndex,542.01,544.73,538.59,108083507.0
27/01/2016,542.69,VNIndex,541.18,543.88,540.03,113949550.0
26/01/2016,537.73,VNIndex,534.06,542.98,531.27,129502062.0
25/01/2016,542.35,VNIndex,530.58,542.36,530.01,141749435.0
22/01/2016,522.24,VNIndex,525.35,525.83,513.82,159197830.0
21/01/2016,521.88,VNIndex,526.37,531.21,520.74,139672450.0
20/01/2016,529.44,VNIndex,532.81,536.57,529.42,110094630.0
19/01/2016,535.77,VNIndex,525.65,535.77,525.65,113147920.0
18/01/2016,526.37,VNIndex,532.54,532.54,518.16,156432200.0
15/01/2016,543.04,VNIndex,554.35,556.55,543.04,119275995.0
14/01/2016,553.03,VNIndex,555.88,556.62,550.60,128698360.0
13/01/2016,560.37,VNIndex,565.21,566.02,560.37,116482120.0
12/01/2016,564.26,VNIndex,557.36,564.26,557.36,101936980.0
11/01/2016,557.87,VNIndex,559.05,563.04,557.51,100564840.0
08/01/2016,560.05,VNIndex,562.62,563.17,556.36,135933045.0
07/01/2016,565.36,VNIndex,570.62,570.94,561.09,140634220.0
06/01/2016,574.57,VNIndex,569.50,574.57,569.50,82535160.00
05/01/2016,569.94,VNIndex,571.66,575.40,569.26,98030762.00
04/01/2016,574.41,VNIndex,579.03,579.97,573.15,96341237.00
31/12/2015,579.03,VNIndex,579.12,580.82,575.73,103168670.0
30/12/2015,579.45,VNIndex,576.50,579.45,575.71,83690118.00
29/12/2015,576.29,VNIndex,569.40,576.29,566.49,94301180.00
28/12/2015,569.90,VNIndex,570.57,572.92,569.40,101112130.0
25/12/2015,567.67,VNIndex,566.60,570.49,566.60,79540410.00
24/12/2015,566.17,VNIndex,566.65,567.80,565.62,65006001.00
23/12/2015,564.27,VNIndex,564.93,568.16,562.30,73543732.00
22/12/2015,566.35,VNIndex,567.88,570.86,565.48,74472860.00
21/12/2015,566.90,VNIndex,570.45,571.28,565.35,97395384.00
18/12/2015,568.18,VNIndex,574.66,578.00,568.18,179088555.0
17/12/2015,577.11,VNIndex,572.55,579.18,572.55,80835755.00
16/12/2015,572.55,VNIndex,570.36,575.54,570.36,97459373.00
15/12/2015,568.00,VNIndex,563.30,568.74,563.30,99056490.00
14/12/2015,562.22,VNIndex,564.14,566.28,560.99,92279450.00
11/12/2015,563.43,VNIndex,560.99,567.13,559.73,79101207.00
10/12/2015,561.04,VNIndex,564.86,567.62,561.04,94021540.00
09/12/2015,565.20,VNIndex,575.08,576.63,565.20,88484680.00
08/12/2015,574.15,VNIndex,561.00,574.15,556.92,97229023.00
07/12/2015,563.62,VNIndex,570.12,571.20,563.41,70909345.00
04/12/2015,571.62,VNIndex,574.00,574.69,567.95,83588450.00
03/12/2015,574.38,VNIndex,574.04,576.84,573.20,72386103.00
02/12/2015,574.42,VNIndex,571.01,577.03,571.01,95104270.00
01/12/2015,570.41,VNIndex,573.39,577.58,570.41,105263172.0
30/11/2015,573.20,VNIndex,581.39,581.65,571.12,112002660.0
27/11/2015,582.86,VNIndex,589.09,591.84,582.86,134000000.0
26/11/2015,590.40,VNIndex,593.12,594.67,590.39,143903290.0
25/11/2015,595.70,VNIndex,593.24,596.92,588.10,141154312.0
24/11/2015,593.83,VNIndex,599.81,599.94,590.41,150944920.0
23/11/2015,599.99,VNIndex,605.89,607.69,599.99,147238690.0
20/11/2015,604.46,VNIndex,602.11,606.58,601.90,130406770.0
19/11/2015,601.90,VNIndex,604.38,605.56,600.84,111455220.0
18/11/2015,603.34,VNIndex,603.32,606.62,602.13,110929890.0
17/11/2015,605.05,VNIndex,609.46,611.18,605.05,162861800.0
16/11/2015,609.21,VNIndex,609.77,611.92,605.39,123107214.0
13/11/2015,611.27,VNIndex,604.41,611.27,603.72,145889290.0
12/11/2015,605.58,VNIndex,602.02,605.58,595.86,137950372.0
11/11/2015,603.53,VNIndex,604.13,609.24,603.34,90794567.00
10/11/2015,605.27,VNIndex,609.30,610.60,605.08,110272897.0
09/11/2015,610.66,VNIndex,612.29,613.79,610.35,112051656.0
06/11/2015,612.36,VNIndex,615.54,617.79,608.89,106118959.0
05/11/2015,615.18,VNIndex,609.49,616.46,608.53,91052676.00
04/11/2015,610.60,VNIndex,614.29,617.93,610.60,97602621.00
03/11/2015,611.71,VNIndex,605.32,611.71,600.46,105509566.0
02/11/2015,602.76,VNIndex,607.93,610.17,601.99,112437389.0
30/10/2015,607.37,VNIndex,605.49,608.01,603.93,85036316.00
29/10/2015,605.20,VNIndex,599.32,605.20,598.80,99109489.00
28/10/2015,596.24,VNIndex,599.09,601.09,596.24,107072382.0
27/10/2015,598.44,VNIndex,597.80,600.51,595.62,89116049.00
26/10/2015,598.61,VNIndex,604.41,606.79,598.61,92911590.00
23/10/2015,601.74,VNIndex,598.55,602.55,598.25,96355905.00
22/10/2015,595.08,VNIndex,590.24,595.81,589.74,88774942.00
21/10/2015,590.24,VNIndex,590.43,594.50,589.84,92068554.00
20/10/2015,590.45,VNIndex,594.97,596.37,588.26,118447575.0
19/10/2015,594.61,VNIndex,593.87,598.11,591.60,98764222.00
16/10/2015,593.02,VNIndex,592.40,599.74,592.40,127481214.0
15/10/2015,592.40,VNIndex,591.36,594.17,588.98,105173017.0
14/10/2015,589.98,VNIndex,592.45,593.73,589.62,103133442.0
13/10/2015,590.84,VNIndex,589.09,591.66,588.54,101968843.0
12/10/2015,592.10,VNIndex,587.72,594.74,587.25,115454162.0
09/10/2015,588.02,VNIndex,590.91,593.02,587.57,149409089.0
08/10/2015,586.78,VNIndex,580.04,588.35,579.82,143566398.0
07/10/2015,579.57,VNIndex,583.97,587.30,579.57,132704818.0
06/10/2015,581.29,VNIndex,577.45,581.38,574.63,151956949.0
05/10/2015,570.00,VNIndex,564.58,570.00,563.95,90574640.00
02/10/2015,562.31,VNIndex,563.33,565.01,561.73,68355987.00
01/10/2015,563.54,VNIndex,563.39,565.63,563.23,59824628.00
30/09/2015,562.64,VNIndex,562.50,565.65,562.50,66065626.00
29/09/2015,561.19,VNIndex,559.83,561.76,557.65,82413750.00
28/09/2015,564.88,VNIndex,571.29,572.15,564.88,75447980.00
25/09/2015,570.38,VNIndex,570.41,572.09,567.71,64223028.00
24/09/2015,570.25,VNIndex,573.50,575.36,570.12,97457070.00
23/09/2015,572.72,VNIndex,570.64,573.85,569.51,83877600.00
22/09/2015,573.20,VNIndex,573.09,575.17,570.26,93496159.00
21/09/2015,572.12,VNIndex,566.74,572.26,565.16,85938051.00
18/09/2015,566.25,VNIndex,564.69,569.50,564.69,146392000.0
17/09/2015,562.48,VNIndex,563.93,565.85,562.48,69310470.00
16/09/2015,564.13,VNIndex,561.86,564.82,561.69,62235037.00
15/09/2015,563.27,VNIndex,564.38,565.05,561.10,76130030.00
14/09/2015,562.17,VNIndex,569.21,572.25,561.46,73159920.00
11/09/2015,566.74,VNIndex,572.14,573.99,566.18,83304010.00
10/09/2015,572.07,VNIndex,567.51,576.13,567.09,68366470.00
09/09/2015,572.34,VNIndex,574.06,574.73,569.69,83370390.00
08/09/2015,566.72,VNIndex,554.48,566.72,554.34,93964710.00
07/09/2015,554.93,VNIndex,557.07,560.09,554.44,62231590.00
04/09/2015,556.81,VNIndex,554.85,558.90,554.77,65396630.00
03/09/2015,554.30,VNIndex,559.32,561.43,551.47,88639140.00
01/09/2015,562.31,VNIndex,565.75,569.18,561.28,85154580.00
31/08/2015,564.75,VNIndex,573.10,573.10,563.99,103156060.0
28/08/2015,570.87,VNIndex,561.36,570.87,559.35,151294750.0
27/08/2015,555.81,VNIndex,551.89,558.93,551.44,115022570.0
26/08/2015,545.89,VNIndex,530.05,545.89,530.05,120486820.0
25/08/2015,529.98,VNIndex,511.13,535.48,511.13,167518810.0
24/08/2015,526.93,VNIndex,550.48,550.48,523.55,166417080.0
21/08/2015,556.30,VNIndex,559.34,559.97,542.31,181604060.0
20/08/2015,566.69,VNIndex,577.82,577.82,565.09,106922940.0
19/08/2015,577.82,VNIndex,576.44,580.99,569.21,98952270.00
18/08/2015,580.22,VNIndex,571.31,580.22,571.22,86433690.00
17/08/2015,573.15,VNIndex,588.67,591.20,571.26,104003690.0
14/08/2015,589.03,VNIndex,592.80,598.55,585.97,85702280.00
13/08/2015,594.26,VNIndex,603.31,603.31,590.44,119331520.0
12/08/2015,604.24,VNIndex,609.33,611.46,602.01,108828230.0
11/08/2015,613.05,VNIndex,615.17,619.69,611.17,102419460.0
10/08/2015,614.53,VNIndex,603.82,614.53,603.82,84997900.00
07/08/2015,603.76,VNIndex,601.57,604.04,597.75,75215360.00
06/08/2015,601.04,VNIndex,607.84,609.31,600.85,108566000.0
05/08/2015,607.08,VNIndex,600.68,608.21,600.68,92678090.00
04/08/2015,600.76,VNIndex,607.95,609.91,600.76,78122270.00
03/08/2015,609.47,VNIndex,617.12,617.12,605.63,120074910.0
31/07/2015,621.06,VNIndex,628.31,629.97,621.06,101422300.0
30/07/2015,626.57,VNIndex,625.46,627.11,622.43,96753150.00
29/07/2015,624.70,VNIndex,632.00,634.64,624.70,111883170.0
28/07/2015,631.47,VNIndex,636.58,639.54,631.47,149155540.0
27/07/2015,635.46,VNIndex,629.68,636.84,629.42,116704360.0
24/07/2015,631.26,VNIndex,633.27,634.61,627.99,109015570.0
23/07/2015,632.01,VNIndex,632.07,637.91,631.43,117644960.0
22/07/2015,629.85,VNIndex,614.56,629.94,613.58,109080570.0
21/07/2015,616.61,VNIndex,619.90,624.47,613.83,95668320.00
20/07/2015,620.54,VNIndex,624.84,624.84,616.11,106200850.0
17/07/2015,628.63,VNIndex,628.45,631.67,626.21,97179130.00
16/07/2015,626.90,VNIndex,627.32,632.21,622.57,113628750.0
15/07/2015,630.89,VNIndex,640.43,641.06,630.89,136744360.0
14/07/2015,638.69,VNIndex,635.55,640.43,628.43,148321440.0
13/07/2015,634.10,VNIndex,631.60,637.10,627.70,130289110.0
10/07/2015,627.28,VNIndex,627.56,630.79,624.70,149796670.0
09/07/2015,622.10,VNIndex,616.20,626.38,613.34,128611000.0
08/07/2015,623.17,VNIndex,630.40,634.13,617.29,180512890.0
07/07/2015,630.27,VNIndex,623.89,633.73,620.59,167953860.0
06/07/2015,625.22,VNIndex,618.75,625.34,618.65,162505730.0
03/07/2015,616.43,VNIndex,608.82,617.96,608.82,154568920.0
02/07/2015,605.70,VNIndex,591.50,605.70,590.52,118695710.0
01/07/2015,591.50,VNIndex,594.52,594.52,587.33,114932070.0
30/06/2015,593.05,VNIndex,588.77,598.98,588.77,137264740.0
29/06/2015,591.75,VNIndex,580.16,591.75,579.61,104599850.0
26/06/2015,581.75,VNIndex,586.04,592.59,581.75,138270500.0
25/06/2015,587.99,VNIndex,589.29,590.37,585.34,106046100.0
24/06/2015,590.02,VNIndex,592.19,594.01,589.02,112994500.0
23/06/2015,593.07,VNIndex,592.44,595.11,590.76,99831620.00
22/06/2015,594.08,VNIndex,588.33,594.08,588.01,145223130.0
19/06/2015,584.70,VNIndex,584.08,588.48,582.47,184477640.0
18/06/2015,580.35,VNIndex,578.73,583.02,578.47,90021550.00
17/06/2015,578.87,VNIndex,578.53,584.04,575.88,119302310.0
16/06/2015,580.35,VNIndex,587.76,589.33,580.35,152124380.0
15/06/2015,586.48,VNIndex,583.51,586.67,581.35,147047610.0
12/06/2015,582.73,VNIndex,582.54,585.01,578.80,154956240.0
11/06/2015,581.05,VNIndex,577.32,582.68,575.25,158674570.0
10/06/2015,574.10,VNIndex,576.06,576.62,569.59,123793810.0
09/06/2015,574.47,VNIndex,578.68,582.13,573.73,146632640.0
08/06/2015,579.83,VNIndex,581.20,585.51,579.52,182809700.0
05/06/2015,578.07,VNIndex,568.63,579.01,568.37,141129610.0
04/06/2015,568.99,VNIndex,568.01,573.50,567.90,103665870.0
03/06/2015,567.90,VNIndex,570.55,573.91,567.81,120677080.0
02/06/2015,570.31,VNIndex,575.70,581.24,570.31,120805280.0
01/06/2015,574.98,VNIndex,571.15,579.58,570.14,112680510.0
29/05/2015,569.56,VNIndex,572.73,577.03,568.70,129559300.0
28/05/2015,572.97,VNIndex,566.13,576.92,564.73,145617460.0
27/05/2015,566.48,VNIndex,564.64,569.63,563.28,111368810.0
26/05/2015,567.20,VNIndex,563.31,570.29,562.58,133053010.0
25/05/2015,563.00,VNIndex,560.80,563.84,558.50,106078240.0
22/05/2015,561.82,VNIndex,553.41,561.82,550.81,112920050.0
21/05/2015,552.56,VNIndex,550.99,554.00,547.95,103116440.0
20/05/2015,550.10,VNIndex,536.35,550.33,536.07,123637010.0
19/05/2015,536.82,VNIndex,530.00,537.19,530.00,83713920.00
18/05/2015,528.95,VNIndex,535.82,536.71,528.90,101572460.0
15/05/2015,537.44,VNIndex,543.61,545.48,537.44,72939360.00
14/05/2015,543.69,VNIndex,542.53,545.00,540.72,64983330.00
13/05/2015,542.82,VNIndex,545.50,546.99,538.76,76185760.00
12/05/2015,544.41,VNIndex,551.98,552.56,542.70,72362280.00
11/05/2015,551.67,VNIndex,554.50,556.20,550.57,88473680.00
08/05/2015,554.51,VNIndex,551.57,556.39,550.93,70875790.00
07/05/2015,552.98,VNIndex,548.51,554.22,547.53,65236660.00
06/05/2015,549.30,VNIndex,553.30,555.51,548.17,80300720.00
05/05/2015,552.65,VNIndex,544.80,552.65,539.04,100089470.0
04/05/2015,545.08,VNIndex,560.62,563.36,545.08,111153790.0
27/04/2015,562.40,VNIndex,567.77,568.47,562.40,53676760.00
24/04/2015,565.77,VNIndex,563.17,567.36,561.56,54121630.00
23/04/2015,561.25,VNIndex,562.85,564.45,557.57,71598650.00
22/04/2015,562.51,VNIndex,562.58,565.04,561.53,89314350.00
21/04/2015,562.24,VNIndex,563.78,567.52,562.24,82497060.00
20/04/2015,565.04,VNIndex,568.52,568.83,562.66,65083490.00
17/04/2015,568.32,VNIndex,568.28,572.76,568.28,103374650.0
16/04/2015,568.28,VNIndex,564.50,570.68,564.50,96584510.00
15/04/2015,564.50,VNIndex,558.94,565.39,558.94,75972590.00
14/04/2015,558.67,VNIndex,559.81,562.95,558.49,64342770.00
13/04/2015,559.54,VNIndex,556.35,559.68,555.97,69597200.00
10/04/2015,554.03,VNIndex,550.96,557.65,550.96,94475400.00
09/04/2015,550.52,VNIndex,547.26,552.53,546.76,83461270.00
08/04/2015,547.72,VNIndex,549.69,551.23,546.29,70218920.00
07/04/2015,548.11,VNIndex,542.71,548.37,540.79,89727690.00
06/04/2015,542.97,VNIndex,548.11,549.28,542.97,54716270.00
03/04/2015,547.85,VNIndex,548.69,550.30,544.22,69546330.00
02/04/2015,546.85,VNIndex,540.54,546.85,536.87,86076890.00
01/04/2015,538.91,VNIndex,550.80,551.69,537.30,109335350.0
31/03/2015,551.13,VNIndex,544.87,552.72,544.87,80466510.00
30/03/2015,545.19,VNIndex,551.75,554.26,545.07,85631540.00
27/03/2015,551.42,VNIndex,558.93,561.13,549.65,83668500.00
26/03/2015,556.16,VNIndex,556.12,559.68,553.19,78108960.00
25/03/2015,560.93,VNIndex,567.62,568.40,559.87,83089270.00
24/03/2015,567.43,VNIndex,569.33,569.91,562.07,86397700.00
23/03/2015,570.89,VNIndex,576.64,579.39,570.44,94583430.00
20/03/2015,575.44,VNIndex,572.57,577.56,571.92,145321980.0
19/03/2015,573.74,VNIndex,579.39,580.32,573.52,81752950.00
18/03/2015,578.68,VNIndex,580.81,581.53,577.26,86795050.00
17/03/2015,581.76,VNIndex,580.60,583.59,580.60,88737460.00
16/03/2015,580.80,VNIndex,583.26,586.19,580.55,98790020.00
13/03/2015,586.10,VNIndex,589.04,591.75,586.10,88834970.00
12/03/2015,588.53,VNIndex,585.89,589.67,585.48,79994860.00
11/03/2015,586.54,VNIndex,589.04,590.56,586.49,79076070.00
10/03/2015,589.66,VNIndex,586.38,591.17,586.38,93334410.00
09/03/2015,588.44,VNIndex,594.08,596.32,587.27,90927440.00
06/03/2015,593.97,VNIndex,596.42,598.33,592.71,96217780.00
05/03/2015,596.91,VNIndex,601.08,602.40,596.75,121956230.0
04/03/2015,600.39,VNIndex,598.49,600.69,595.34,115632610.0
03/03/2015,596.72,VNIndex,590.42,597.45,590.42,108805820.0
02/03/2015,590.73,VNIndex,591.75,593.72,588.59,76507740.00
27/02/2015,592.57,VNIndex,598.00,598.40,590.58,76140470.00
26/02/2015,596.72,VNIndex,593.95,597.07,591.78,84963550.00
25/02/2015,592.66,VNIndex,596.90,601.55,592.66,96802090.00
24/02/2015,596.95,VNIndex,590.18,596.95,589.74,61107780.00
13/02/2015,587.24,VNIndex,586.26,589.02,585.60,72295080.00
12/02/2015,584.67,VNIndex,582.52,584.99,581.86,79108960.00
11/02/2015,581.76,VNIndex,574.88,581.76,574.88,70560970.00
10/02/2015,574.52,VNIndex,575.74,578.42,574.24,61234350.00
09/02/2015,573.55,VNIndex,574.06,577.04,572.79,62712850.00
06/02/2015,574.13,VNIndex,569.03,574.36,569.03,58140870.00
05/02/2015,567.17,VNIndex,562.17,568.22,562.05,69467520.00
04/02/2015,561.45,VNIndex,556.93,561.69,553.21,90940000.00
03/02/2015,557.47,VNIndex,572.56,574.83,557.47,93996200.00
02/02/2015,570.37,VNIndex,576.07,579.73,570.37,66840420.00
30/01/2015,576.07,VNIndex,584.08,584.08,574.46,97717870.00
29/01/2015,583.28,VNIndex,584.18,585.66,580.37,93424200.00
28/01/2015,583.76,VNIndex,579.56,584.35,578.59,107451330.0
27/01/2015,579.30,VNIndex,580.45,584.28,575.50,138720400.0
26/01/2015,580.64,VNIndex,584.89,586.76,580.64,92614650.00
23/01/2015,582.38,VNIndex,578.22,583.57,577.57,116961120.0
22/01/2015,574.54,VNIndex,569.74,576.48,567.82,77924420.00
21/01/2015,569.12,VNIndex,573.54,574.41,569.12,75650990.00
20/01/2015,572.22,VNIndex,570.78,574.96,570.14,72955320.00
19/01/2015,571.51,VNIndex,576.50,579.06,570.10,85869950.00
16/01/2015,574.81,VNIndex,576.88,578.51,574.08,103715770.0
15/01/2015,577.74,VNIndex,577.01,581.24,575.36,111809300.0
14/01/2015,577.01,VNIndex,579.77,582.21,571.67,105588770.0
13/01/2015,580.60,VNIndex,573.26,580.65,573.26,93250940.00
12/01/2015,574.32,VNIndex,575.86,579.73,574.07,123328210.0
09/01/2015,569.73,VNIndex,555.53,570.52,555.53,104203680.0
08/01/2015,553.47,VNIndex,553.49,556.80,552.15,73883040.00
07/01/2015,552.05,VNIndex,548.44,555.83,548.44,109445780.0
06/01/2015,549.66,VNIndex,539.08,550.11,538.82,94081890.00
05/01/2015,544.45,VNIndex,545.43,549.22,543.78,91834620.00
31/12/2014,545.63,VNIndex,538.68,546.62,537.91,106297220.0
30/12/2014,537.57,VNIndex,531.07,537.57,526.61,80298630.00
29/12/2014,532.68,VNIndex,533.37,538.83,528.63,94978280.00
26/12/2014,533.37,VNIndex,531.84,537.89,527.41,85103360.00
25/12/2014,532.01,VNIndex,536.21,537.47,531.52,67648520.00
24/12/2014,539.44,VNIndex,540.46,541.73,536.79,57168000.00
23/12/2014,537.88,VNIndex,535.61,543.22,532.78,76021280.00
22/12/2014,537.54,VNIndex,527.28,537.54,527.28,70396910.00
19/12/2014,523.09,VNIndex,527.61,533.30,522.10,171218450.0
18/12/2014,528.45,VNIndex,522.90,528.60,521.43,94737920.00
17/12/2014,518.22,VNIndex,535.27,536.64,513.06,165055720.0
16/12/2014,535.14,VNIndex,545.33,545.66,535.00,114699800.0
15/12/2014,547.93,VNIndex,550.80,554.35,547.93,78341880.00
12/12/2014,553.93,VNIndex,547.69,554.82,547.69,73938730.00
11/12/2014,550.11,VNIndex,549.78,557.96,547.55,87052690.00
10/12/2014,557.19,VNIndex,550.35,558.47,544.78,113615650.0
09/12/2014,555.31,VNIndex,567.55,567.55,554.51,169970680.0
08/12/2014,571.68,VNIndex,577.44,577.44,569.24,107840990.0
05/12/2014,578.76,VNIndex,578.52,582.42,578.18,95316490.00
04/12/2014,578.38,VNIndex,576.63,581.27,576.63,106104080.0
03/12/2014,574.88,VNIndex,570.48,575.95,570.44,111414110.0
02/12/2014,569.43,VNIndex,570.44,570.79,568.55,95251130.00
01/12/2014,568.01,VNIndex,566.22,571.69,565.09,108033330.0
28/11/2014,566.58,VNIndex,570.61,572.12,565.10,135324519.0
27/11/2014,572.89,VNIndex,575.63,575.82,567.36,107309540.0
26/11/2014,576.04,VNIndex,587.58,588.16,575.09,154451780.0
25/11/2014,585.91,VNIndex,583.53,588.42,583.53,102742670.0
24/11/2014,582.53,VNIndex,585.08,586.54,580.92,112311310.0
21/11/2014,588.03,VNIndex,594.71,596.02,588.03,157836660.0
20/11/2014,593.32,VNIndex,592.17,594.76,589.84,147023610.0
19/11/2014,588.35,VNIndex,594.88,597.29,588.35,132807230.0
18/11/2014,594.25,VNIndex,600.86,602.53,594.25,128868510.0
17/11/2014,600.93,VNIndex,602.40,604.63,600.93,109011540.0
14/11/2014,600.36,VNIndex,601.69,602.51,596.95,141302230.0
13/11/2014,603.16,VNIndex,605.25,607.29,602.62,139365180.0
12/11/2014,604.01,VNIndex,605.14,606.36,603.12,122678870.0
11/11/2014,604.23,VNIndex,603.48,608.68,601.85,132043890.0
10/11/2014,602.12,VNIndex,604.75,607.50,602.12,126939270.0
07/11/2014,602.59,VNIndex,598.41,603.32,597.73,119568150.0
06/11/2014,597.85,VNIndex,599.20,601.28,596.73,85175150.00
05/11/2014,597.01,VNIndex,599.64,602.53,593.53,129003800.0
04/11/2014,598.39,VNIndex,601.55,604.47,598.39,107482690.0
03/11/2014,603.15,VNIndex,603.44,606.94,602.51,109836450.0
31/10/2014,600.84,VNIndex,591.12,600.84,588.16,128903100.0
30/10/2014,589.14,VNIndex,593.09,594.30,589.14,94528450.00
29/10/2014,591.20,VNIndex,585.68,591.83,585.68,94659670.00
28/10/2014,583.13,VNIndex,578.73,584.43,578.44,109692910.0
27/10/2014,580.80,VNIndex,590.33,591.59,580.02,99712610.00
24/10/2014,591.51,VNIndex,592.66,595.33,588.72,90743200.00
23/10/2014,593.53,VNIndex,598.87,602.02,593.11,143961970.0
22/10/2014,601.59,VNIndex,600.27,603.97,598.99,97192990.00
21/10/2014,600.55,VNIndex,590.17,601.14,588.75,80475800.00
20/10/2014,589.24,VNIndex,588.38,593.20,585.70,75388460.00
17/10/2014,585.28,VNIndex,585.95,591.85,577.79,118004420.0
16/10/2014,587.17,VNIndex,603.11,603.59,585.76,165668630.0
15/10/2014,604.29,VNIndex,603.73,606.40,596.50,117820960.0
14/10/2014,605.79,VNIndex,614.22,616.71,605.79,112901760.0
13/10/2014,614.22,VNIndex,615.77,618.29,608.27,108441800.0
10/10/2014,617.72,VNIndex,623.85,627.49,617.72,143028680.0
09/10/2014,624.34,VNIndex,622.25,626.90,622.25,154923100.0
08/10/2014,617.26,VNIndex,615.04,618.37,611.98,167590180.0
07/10/2014,614.08,VNIndex,614.16,617.01,612.94,178871570.0
06/10/2014,614.42,VNIndex,612.11,616.13,611.77,163203440.0
03/10/2014,611.55,VNIndex,613.38,615.42,610.55,170345580.0
02/10/2014,612.66,VNIndex,612.43,614.80,607.57,165950840.0
01/10/2014,609.27,VNIndex,603.50,611.74,603.44,168682480.0
30/09/2014,598.80,VNIndex,597.11,601.54,594.00,142531380.0
29/09/2014,599.78,VNIndex,605.03,605.03,599.78,111034700.0
26/09/2014,604.98,VNIndex,608.80,610.15,604.98,134351930.0
25/09/2014,605.10,VNIndex,604.31,605.50,594.28,123016770.0
24/09/2014,603.59,VNIndex,609.51,611.61,603.59,112776100.0
23/09/2014,610.39,VNIndex,611.75,615.99,610.39,131792670.0
22/09/2014,611.93,VNIndex,617.71,621.36,611.93,100726220.0
19/09/2014,613.29,VNIndex,615.86,619.80,612.40,203749040.0
18/09/2014,615.80,VNIndex,625.95,627.29,615.80,164153900.0
17/09/2014,625.66,VNIndex,630.48,632.22,625.66,183400380.0
16/09/2014,627.66,VNIndex,628.96,631.59,623.66,176189320.0
15/09/2014,630.34,VNIndex,633.86,636.65,630.34,202778790.0
12/09/2014,632.50,VNIndex,631.31,632.91,627.42,142042140.0
11/09/2014,628.99,VNIndex,629.77,633.60,626.26,123786890.0
10/09/2014,628.80,VNIndex,625.59,630.03,618.54,129722930.0
09/09/2014,626.92,VNIndex,640.50,641.20,622.76,244276650.0
08/09/2014,639.85,VNIndex,641.88,642.72,639.19,163757920.0
05/09/2014,638.65,VNIndex,640.63,641.96,638.55,138632500.0
04/09/2014,640.22,VNIndex,638.60,642.88,636.56,147679700.0
03/09/2014,640.75,VNIndex,640.69,644.56,638.95,188655710.0
29/08/2014,636.65,VNIndex,634.91,640.19,631.11,170612900.0
28/08/2014,632.03,VNIndex,627.41,635.94,626.32,134519830.0
27/08/2014,628.77,VNIndex,630.84,632.25,624.68,152313560.0
26/08/2014,629.06,VNIndex,627.13,631.17,625.10,129151110.0
25/08/2014,625.88,VNIndex,622.71,629.58,622.16,156793900.0
22/08/2014,620.14,VNIndex,614.51,622.97,614.51,151323250.0
21/08/2014,612.94,VNIndex,608.91,616.96,608.58,140343470.0
20/08/2014,606.70,VNIndex,604.30,608.72,602.81,98377830.00
19/08/2014,604.64,VNIndex,607.27,609.04,603.61,125366090.0
18/08/2014,605.08,VNIndex,605.42,607.79,603.33,123678840.0
15/08/2014,604.24,VNIndex,605.25,608.46,603.24,101218780.0
14/08/2014,605.25,VNIndex,605.03,607.84,604.08,109406300.0
