look_back|batch_size|percent
14|100|55.66502463054187
14|120|52.216748768472904
14|140|55.172413793103445
14|160|59.11330049261084
14|180|56.1576354679803
14|200|57.635467980295566
14|220|58.62068965517241
14|240|58.12807881773399
14|260|59.11330049261084
14|280|57.635467980295566
